x[m],y[m],z[m],t[s]
8.195542,17.449803,14.195095,0.850000
8.291960,17.595279,14.362096,0.860000
8.388378,17.739774,14.529097,0.870000
8.484796,17.883289,14.696099,0.880000
8.581215,18.025823,14.863100,0.890000
8.677633,18.167377,15.030101,0.900000
8.774051,18.307950,15.197102,0.910000
8.870469,18.447542,15.364103,0.920000
8.966887,18.586153,15.531104,0.930000
9.063305,18.723784,15.698105,0.940000
9.159723,18.860434,15.865106,0.950000
9.256140,18.996104,16.032097,0.960000
9.352554,19.130793,16.199077,0.970000
9.448967,19.264501,16.366046,0.980000
9.545377,19.397228,16.533004,0.990000
9.641786,19.528975,16.699952,1.000000
9.738193,19.659741,16.866889,1.010000
9.834598,19.789527,17.033815,1.020000
9.931002,19.918332,17.200731,1.030000
10.027403,20.046156,17.367636,1.040000
10.123802,20.172999,17.534530,1.050000
10.220200,20.298862,17.701414,1.060000
10.316596,20.423744,17.868286,1.070000
10.412990,20.547646,18.035149,1.080000
10.509382,20.670567,18.202000,1.090000
10.605772,20.792507,18.368841,1.100000
10.702162,20.913466,18.535682,1.110000
10.798553,21.033445,18.702523,1.120000
10.894943,21.152443,18.869364,1.130000
10.991333,21.270461,19.036205,1.140000
11.087723,21.387498,19.203045,1.150000
11.184113,21.503554,19.369886,1.160000
11.280504,21.618629,19.536727,1.170000
11.376894,21.732724,19.703568,1.180000
11.473284,21.845839,19.870409,1.190000
11.569674,21.957972,20.037250,1.200000
11.666064,22.069125,20.204091,1.210000
11.762455,22.179297,20.370931,1.220000
11.858845,22.288489,20.537772,1.230000
11.955235,22.396700,20.704613,1.240000
12.051625,22.503930,20.871454,1.250000
12.148016,22.610179,21.038295,1.260000
12.244406,22.715448,21.205136,1.270000
12.340796,22.819736,21.371977,1.280000
12.437186,22.923044,21.538817,1.290000
12.533576,23.025371,21.705658,1.300000
12.629967,23.126717,21.872499,1.310000
12.726357,23.227083,22.039340,1.320000
12.822747,23.326467,22.206181,1.330000
12.919137,23.424872,22.373022,1.340000
13.015527,23.522295,22.539863,1.350000
13.111918,23.618738,22.706703,1.360000
13.208308,23.714200,22.873544,1.370000
13.304698,23.808682,23.040385,1.380000
13.401088,23.902183,23.207226,1.390000
13.497478,23.994703,23.374067,1.400000
13.593869,24.086243,23.540908,1.410000
13.690259,24.176802,23.707749,1.420000
13.786649,24.266380,23.874589,1.430000
13.883039,24.354977,24.041430,1.440000
13.979430,24.442594,24.208271,1.450000
14.075820,24.529230,24.375112,1.460000
14.172210,24.614886,24.541953,1.470000
14.268600,24.699561,24.708794,1.480000
14.364990,24.783255,24.875635,1.490000
14.461381,24.865969,25.042475,1.500000
14.557771,24.947702,25.209316,1.510000
14.654161,25.028454,25.376157,1.520000
14.750551,25.108226,25.542998,1.530000
14.846941,25.187016,25.709839,1.540000
14.943332,25.264827,25.876680,1.550000
15.039722,25.341656,26.043521,1.560000
15.136112,25.417505,26.210361,1.570000
15.232502,25.492374,26.377202,1.580000
15.328893,25.566261,26.544043,1.590000
15.425283,25.639168,26.710884,1.600000
15.521673,25.711094,26.877725,1.610000
15.618063,25.782040,27.044566,1.620000
15.714453,25.852005,27.211407,1.630000
15.810844,25.920989,27.378247,1.640000
15.907234,25.988993,27.545088,1.650000
16.003624,26.056016,27.711929,1.660000
16.100014,26.122058,27.878770,1.670000
16.196404,26.187120,28.045611,1.680000
16.292795,26.251201,28.212452,1.690000
16.389185,26.314301,28.379293,1.700000
16.485575,26.376420,28.546134,1.710000
16.581965,26.437559,28.712974,1.720000
16.678355,26.497718,28.879815,1.730000
16.774746,26.556895,29.046656,1.740000
16.871136,26.615092,29.213497,1.750000
16.967526,26.672309,29.380338,1.760000
17.063916,26.728544,29.547179,1.770000
17.160307,26.783799,29.714020,1.780000
17.256697,26.838073,29.880860,1.790000
17.353087,26.891367,30.047701,1.800000
17.449477,26.943680,30.214542,1.810000
17.545867,26.995012,30.381383,1.820000
17.642258,27.045364,30.548224,1.830000
17.738648,27.094735,30.715065,1.840000
17.835038,27.143125,30.881906,1.850000
17.931428,27.190535,31.048746,1.860000
18.027818,27.236964,31.215587,1.870000
18.124209,27.282412,31.382428,1.880000
18.220599,27.326880,31.549269,1.890000
18.316989,27.370367,31.716110,1.900000
18.413379,27.412873,31.882951,1.910000
18.509770,27.454399,32.049792,1.920000
18.606160,27.494944,32.216632,1.930000
18.702550,27.534508,32.383473,1.940000
18.798940,27.573092,32.550314,1.950000
18.895330,27.610695,32.717155,1.960000
18.991721,27.647317,32.883996,1.970000
19.088111,27.682959,33.050837,1.980000
19.184501,27.717620,33.217678,1.990000
19.280891,27.751300,33.384518,2.000000
19.377281,27.784000,33.551359,2.010000
19.473672,27.815719,33.718200,2.020000
19.570062,27.846457,33.885041,2.030000
19.666452,27.876215,34.051882,2.040000
19.762842,27.904992,34.218723,2.050000
19.859232,27.932788,34.385564,2.060000
19.955623,27.959604,34.552404,2.070000
20.052013,27.985439,34.719245,2.080000
20.148403,28.010293,34.886086,2.090000
20.244793,28.034167,35.052927,2.100000
20.341184,28.057060,35.219768,2.110000
20.437574,28.078972,35.386609,2.120000
20.533964,28.099904,35.553450,2.130000
20.630354,28.119855,35.720290,2.140000
20.726744,28.138825,35.887131,2.150000
20.823135,28.156815,36.053972,2.160000
20.919525,28.173824,36.220813,2.170000
21.015915,28.189852,36.387654,2.180000
21.112305,28.204900,36.554495,2.190000
21.208695,28.218967,36.721336,2.200000
21.305086,28.232053,36.888176,2.210000
21.401476,28.244159,37.055017,2.220000
21.497866,28.255284,37.221858,2.230000
21.594256,28.265429,37.388699,2.240000
21.690647,28.274592,37.555540,2.250000
21.787037,28.282775,37.722381,2.260000
21.883427,28.289978,37.889222,2.270000
21.979817,28.296199,38.056062,2.280000
22.076207,28.301440,38.222903,2.290000
22.172598,28.305701,38.389744,2.300000
22.268988,28.308981,38.556585,2.310000
22.365378,28.311280,38.723426,2.320000
22.461768,28.312598,38.890267,2.330000
22.558158,28.312936,39.057108,2.340000
22.654549,28.312293,39.223949,2.350000
22.750939,28.310669,39.390789,2.360000
22.847329,28.308065,39.557630,2.370000
22.943719,28.304480,39.724471,2.380000
23.040109,28.299914,39.891312,2.390000
23.136500,28.294368,40.058153,2.400000
23.232890,28.287841,40.224994,2.410000
23.329280,28.280334,40.391835,2.420000
23.425670,28.271845,40.558675,2.430000
23.522061,28.262376,40.725516,2.440000
23.618451,28.251927,40.892357,2.450000
23.714841,28.240497,41.059198,2.460000
23.811231,28.228086,41.226039,2.470000
23.907621,28.214694,41.392880,2.480000
24.004012,28.200322,41.559721,2.490000
24.100402,28.184969,41.726561,2.500000
24.196792,28.168635,41.893402,2.510000
24.293182,28.151321,42.060243,2.520000
24.389572,28.133026,42.227084,2.530000
24.485963,28.113751,42.393925,2.540000
24.582353,28.093494,42.560766,2.550000
24.678743,28.072257,42.727607,2.560000
24.775133,28.050040,42.894447,2.570000
24.871523,28.026842,43.061288,2.580000
24.967914,28.002663,43.228129,2.590000
25.064304,27.977503,43.394970,2.600000
25.160694,27.951363,43.561811,2.610000
25.257084,27.924242,43.728652,2.620000
25.353475,27.896140,43.895493,2.630000
25.449865,27.867058,44.062333,2.640000
25.546255,27.836995,44.229174,2.650000
25.642645,27.805952,44.396015,2.660000
25.739035,27.773928,44.562856,2.670000
25.835426,27.740923,44.729697,2.680000
25.931816,27.706937,44.896538,2.690000
26.028206,27.671971,45.063379,2.700000
26.124596,27.636024,45.230219,2.710000
26.220986,27.599096,45.397060,2.720000
26.317377,27.561188,45.563901,2.730000
26.413767,27.522299,45.730742,2.740000
26.510157,27.482430,45.897583,2.750000
26.606547,27.441580,46.064424,2.760000
26.702938,27.399749,46.231265,2.770000
26.799328,27.356937,46.398105,2.780000
26.895718,27.313145,46.564946,2.790000
26.992108,27.268372,46.731787,2.800000
27.088498,27.222619,46.898628,2.810000
27.184889,27.175884,47.065469,2.820000
27.281279,27.128170,47.232310,2.830000
27.377669,27.079474,47.399151,2.840000
27.474059,27.029798,47.565991,2.850000
27.570449,26.979141,47.732832,2.860000
27.666840,26.927503,47.899673,2.870000
27.763230,26.874885,48.066514,2.880000
27.859620,26.821286,48.233355,2.890000
27.956010,26.766707,48.400196,2.900000
28.052400,26.711147,48.567037,2.910000
28.148791,26.654606,48.733877,2.920000
28.245181,26.597084,48.900718,2.930000
28.341571,26.538582,49.067559,2.940000
28.437961,26.479099,49.234400,2.950000
28.534352,26.418636,49.401241,2.960000
28.630742,26.357192,49.568082,2.970000
28.727132,26.294767,49.734923,2.980000
28.823522,26.231361,49.901763,2.990000
28.919912,26.166975,50.068604,3.000000
29.016303,26.101608,50.235445,3.010000
29.112693,26.035261,50.402286,3.020000
29.209083,25.967933,50.569127,3.030000
29.305473,25.899624,50.735968,3.040000
29.401863,25.830334,50.902809,3.050000
29.498254,25.760064,51.069650,3.060000
29.594644,25.688813,51.236490,3.070000
29.691034,25.616582,51.403331,3.080000
29.787424,25.543370,51.570172,3.090000
29.883815,25.469177,51.737013,3.100000
29.980205,25.394003,51.903854,3.110000
30.076595,25.317849,52.070695,3.120000
30.172985,25.240714,52.237536,3.130000
30.269375,25.162599,52.404376,3.140000
30.365766,25.083503,52.571217,3.150000
30.462156,25.003426,52.738058,3.160000
30.558546,24.922369,52.904899,3.170000
30.654936,24.840330,53.071740,3.180000
30.751326,24.757312,53.238581,3.190000
30.847717,24.673312,53.405422,3.200000
30.944107,24.588332,53.572262,3.210000
31.040497,24.502371,53.739103,3.220000
31.136887,24.415430,53.905944,3.230000
31.233277,24.327508,54.072785,3.240000
31.329668,24.238605,54.239626,3.250000
31.426058,24.148721,54.406467,3.260000
31.522448,24.057857,54.573308,3.270000
31.618838,23.966012,54.740148,3.280000
31.715229,23.873187,54.906989,3.290000
31.811619,23.779381,55.073830,3.300000
31.908009,23.684594,55.240671,3.310000
32.004399,23.588827,55.407512,3.320000
32.100789,23.492079,55.574353,3.330000
32.197180,23.394350,55.741194,3.340000
32.293570,23.295640,55.908034,3.350000
32.389960,23.195950,56.074875,3.360000
32.486350,23.095279,56.241716,3.370000
32.582740,22.993628,56.408557,3.380000
32.679131,22.890996,56.575398,3.390000
32.775521,22.787383,56.742239,3.400000
32.871911,22.682790,56.909080,3.410000
32.968301,22.577216,57.075920,3.420000
33.064692,22.470661,57.242761,3.430000
33.161082,22.363125,57.409602,3.440000
33.257472,22.254609,57.576443,3.450000
33.353862,22.145113,57.743284,3.460000
33.450252,22.034635,57.910125,3.470000
33.546643,21.923177,58.076966,3.480000
33.643033,21.810738,58.243806,3.490000
33.739423,21.697319,58.410647,3.500000
33.835813,21.582919,58.577488,3.510000
33.932203,21.467538,58.744329,3.520000
34.028594,21.351177,58.911170,3.530000
34.124984,21.233835,59.078011,3.540000
34.221374,21.115512,59.244852,3.550000
34.317764,20.996208,59.411692,3.560000
34.414154,20.875924,59.578533,3.570000
34.510545,20.754660,59.745374,3.580000
34.606935,20.632414,59.912215,3.590000
34.703325,20.509188,60.079056,3.600000
34.799715,20.384981,60.245897,3.610000
34.896106,20.259794,60.412738,3.620000
34.992496,20.133626,60.579578,3.630000
35.088886,20.006477,60.746419,3.640000
35.185276,19.878348,60.913260,3.650000
35.281666,19.749238,61.080101,3.660000
35.378057,19.619147,61.246942,3.670000
35.474447,19.488076,61.413783,3.680000
35.570837,19.356024,61.580624,3.690000
35.667227,19.222991,61.747465,3.700000
35.763617,19.088978,61.914305,3.710000
35.860008,18.953983,62.081146,3.720000
35.956398,18.818009,62.247987,3.730000
36.052788,18.681053,62.414828,3.740000
36.149178,18.543117,62.581669,3.750000
36.245569,18.404201,62.748510,3.760000
36.341959,18.264303,62.915351,3.770000
36.438349,18.123425,63.082191,3.780000
36.534739,17.981567,63.249032,3.790000
36.631129,17.838727,63.415873,3.800000
36.727520,17.694907,63.582714,3.810000
36.823910,17.550106,63.749555,3.820000
36.920300,17.404325,63.916396,3.830000
37.016690,17.257563,64.083237,3.840000
37.113080,17.109820,64.250077,3.850000
37.209471,16.961097,64.416918,3.860000
37.305861,16.811393,64.583759,3.870000
37.402251,16.660708,64.750600,3.880000
37.498641,16.509043,64.917441,3.890000
37.595031,16.356397,65.084282,3.900000
37.691422,16.202770,65.251123,3.910000
37.787812,16.048163,65.417963,3.920000
37.884202,15.892575,65.584804,3.930000
37.980592,15.736006,65.751645,3.940000
38.076983,15.578457,65.918486,3.950000
38.173373,15.419927,66.085327,3.960000
38.269763,15.260416,66.252168,3.970000
38.366153,15.099925,66.419009,3.980000
38.462543,14.938453,66.585849,3.990000
38.558934,14.776000,66.752690,4.000000
38.655324,14.612567,66.919531,4.010000
38.751714,14.448153,67.086372,4.020000
38.848104,14.282758,67.253213,4.030000
38.944494,14.116383,67.420054,4.040000
39.040885,13.949027,67.586895,4.050000
39.137275,13.780690,67.753735,4.060000
39.233665,13.611373,67.920576,4.070000
39.330055,13.441075,68.087417,4.080000
39.426446,13.269796,68.254258,4.090000
39.522836,13.097537,68.421099,4.100000
39.619226,12.924297,68.587940,4.110000
39.715616,12.750076,68.754781,4.120000
39.812006,12.574875,68.921621,4.130000
39.908397,12.398693,69.088462,4.140000
40.004787,12.221530,69.255303,4.150000
40.101177,12.043387,69.422144,4.160000
40.197567,11.864263,69.588985,4.170000
40.293957,11.684158,69.755826,4.180000
40.390348,11.503073,69.922667,4.190000
40.486738,11.321007,70.089507,4.200000
40.583128,11.137961,70.256348,4.210000
40.679518,10.953933,70.423189,4.220000
40.775908,10.768925,70.590030,4.230000
40.872299,10.582937,70.756871,4.240000
40.968689,10.395967,70.923712,4.250000
41.065079,10.208017,71.090553,4.260000
41.161469,10.019087,71.257393,4.270000
41.257860,9.829176,71.424234,4.280000
41.354250,9.638284,71.591075,4.290000
41.450640,9.446411,71.757916,4.300000
41.547030,9.253558,71.924757,4.310000
41.643420,9.059724,72.091598,4.320000
41.739811,8.864909,72.258439,4.330000
41.836201,8.669114,72.425279,4.340000
41.932591,8.472338,72.592120,4.350000
42.028981,8.274581,72.758961,4.360000
42.125371,8.075844,72.925802,4.370000
42.221762,7.876126,73.092643,4.380000
42.318152,7.675427,73.259484,4.390000
42.414542,7.473748,73.426325,4.400000
42.510932,7.271088,73.593166,4.410000
42.607323,7.067448,73.760006,4.420000
42.703713,6.862826,73.926847,4.430000
42.800103,6.657224,74.093688,4.440000
42.896493,6.450642,74.260529,4.450000
42.992883,6.243079,74.427370,4.460000
43.089274,6.034535,74.594211,4.470000
43.185664,5.825010,74.761052,4.480000
43.282054,5.614505,74.927892,4.490000
43.378444,5.403019,75.094733,4.500000
43.474834,5.190552,75.261574,4.510000
43.571225,4.977105,75.428415,4.520000
43.667615,4.762677,75.595256,4.530000
43.764005,4.547269,75.762097,4.540000
43.860395,4.330879,75.928938,4.550000
43.956785,4.113509,76.095778,4.560000
44.053176,3.895159,76.262619,4.570000
44.149566,3.675828,76.429460,4.580000
44.245956,3.455516,76.596301,4.590000
44.342346,3.234223,76.763142,4.600000
44.438737,3.011950,76.929983,4.610000
44.535127,2.788696,77.096824,4.620000
44.631517,2.564462,77.263664,4.630000
44.727907,2.339246,77.430505,4.640000
44.824297,2.113050,77.597346,4.650000
44.920688,1.885874,77.764187,4.660000
45.017078,1.657717,77.931028,4.670000
45.113468,1.428579,78.097869,4.680000
45.209858,1.198460,78.264710,4.690000
45.306248,0.967361,78.431550,4.700000
45.402639,0.735281,78.598391,4.710000
45.499029,0.502221,78.765232,4.720000
45.595419,0.268179,78.932073,4.730000
45.691809,0.033157,79.098914,4.740000
45.788200,0.000000,79.265755,4.751273
