x[m],y[m],z[m],t[s]
8.195542,17.449803,14.195095,0.850000
8.291960,17.595279,14.362096,0.860000
8.388378,17.739774,14.529097,0.870000
8.484796,17.883289,14.696099,0.880000
8.581215,18.025823,14.863100,0.890000
8.677633,18.167377,15.030101,0.900000
8.774051,18.307950,15.197102,0.910000
8.870469,18.447542,15.364103,0.920000
8.966887,18.586153,15.531104,0.930000
9.063305,18.723784,15.698105,0.940000
9.159723,18.860434,15.865106,0.950000
9.256253,18.996104,16.032055,0.960000
9.352895,19.130793,16.198950,0.970000
9.449649,19.264501,16.365792,0.980000
9.546514,19.397228,16.532581,0.990000
9.643491,19.528975,16.699318,1.000000
9.740580,19.659741,16.866001,1.010000
9.837780,19.789527,17.032631,1.020000
9.935093,19.918332,17.199209,1.030000
10.032517,20.046156,17.365733,1.040000
10.130053,20.172999,17.532205,1.050000
10.227701,20.298862,17.698623,1.060000
10.325461,20.423744,17.864989,1.070000
10.423332,20.547646,18.031301,1.080000
10.521315,20.670567,18.197561,1.090000
10.619410,20.792507,18.363768,1.100000
10.717617,20.913466,18.529921,1.110000
10.815935,21.033445,18.696022,1.120000
10.914366,21.152443,18.862070,1.130000
11.012908,21.270461,19.028065,1.140000
11.111562,21.387498,19.194007,1.150000
11.210327,21.503554,19.359896,1.160000
11.309205,21.618629,19.525732,1.170000
11.408194,21.732724,19.691515,1.180000
11.507295,21.845839,19.857245,1.190000
11.606508,21.957972,20.022922,1.200000
11.705832,22.069125,20.188546,1.210000
11.805269,22.179297,20.354117,1.220000
11.904817,22.288489,20.519635,1.230000
12.004477,22.396700,20.685100,1.240000
12.104249,22.503930,20.850512,1.250000
12.204132,22.610179,21.015872,1.260000
12.304128,22.715448,21.181178,1.270000
12.404235,22.819736,21.346431,1.280000
12.504454,22.923044,21.511632,1.290000
12.604784,23.025371,21.676779,1.300000
12.705227,23.126717,21.841874,1.310000
12.805781,23.227083,22.006915,1.320000
12.906447,23.326467,22.171904,1.330000
13.007225,23.424872,22.336839,1.340000
13.108115,23.522295,22.501722,1.350000
13.209116,23.618738,22.666552,1.360000
13.310229,23.714200,22.831328,1.370000
13.411454,23.808682,22.996052,1.380000
13.512791,23.902183,23.160723,1.390000
13.614240,23.994703,23.325341,1.400000
13.715800,24.086243,23.489906,1.410000
13.817472,24.176802,23.654417,1.420000
13.919256,24.266380,23.818876,1.430000
14.021152,24.354977,23.983282,1.440000
14.123159,24.442594,24.147635,1.450000
14.225279,24.529230,24.311935,1.460000
14.327510,24.614886,24.476182,1.470000
14.429853,24.699561,24.640377,1.480000
14.532307,24.783255,24.804518,1.490000
14.634874,24.865969,24.968606,1.500000
14.737552,24.947702,25.132641,1.510000
14.840342,25.028454,25.296623,1.520000
14.943244,25.108226,25.460553,1.530000
15.046257,25.187016,25.624429,1.540000
15.149383,25.264827,25.788252,1.550000
15.252620,25.341656,25.952023,1.560000
15.355969,25.417505,26.115740,1.570000
15.459430,25.492374,26.279405,1.580000
15.563002,25.566261,26.443016,1.590000
15.666686,25.639168,26.606575,1.600000
15.770483,25.711094,26.770081,1.610000
15.874390,25.782040,26.933533,1.620000
15.978410,25.852005,27.096933,1.630000
16.082542,25.920989,27.260280,1.640000
16.186785,25.988993,27.423573,1.650000
16.291140,26.056016,27.586814,1.660000
16.395607,26.122058,27.750002,1.670000
16.500185,26.187120,27.913137,1.680000
16.604876,26.251201,28.076219,1.690000
16.709678,26.314301,28.239248,1.700000
16.814592,26.376420,28.402224,1.710000
16.919618,26.437559,28.565147,1.720000
17.024755,26.497718,28.728017,1.730000
17.130005,26.556895,28.890834,1.740000
17.235366,26.615092,29.053598,1.750000
17.340839,26.672309,29.216309,1.760000
17.446423,26.728544,29.378967,1.770000
17.552120,26.783799,29.541573,1.780000
17.657928,26.838073,29.704125,1.790000
17.763848,26.891367,29.866624,1.800000
17.869880,26.943680,30.029071,1.810000
17.976024,26.995012,30.191464,1.820000
18.082279,27.045364,30.353804,1.830000
18.188646,27.094735,30.516092,1.840000
18.295125,27.143125,30.678326,1.850000
18.401716,27.190535,30.840508,1.860000
18.508419,27.236964,31.002636,1.870000
18.615233,27.282412,31.164712,1.880000
18.722159,27.326880,31.326735,1.890000
18.829197,27.370367,31.488704,1.900000
18.936347,27.412873,31.650621,1.910000
19.043608,27.454399,31.812485,1.920000
19.150982,27.494944,31.974296,1.930000
19.258467,27.534508,32.136054,1.940000
19.366064,27.573092,32.297758,1.950000
19.473772,27.610695,32.459410,1.960000
19.581593,27.647317,32.621009,1.970000
19.689525,27.682959,32.782555,1.980000
19.797569,27.717620,32.944048,1.990000
19.905725,27.751300,33.105488,2.000000
20.013992,27.784000,33.266876,2.010000
20.122372,27.815719,33.428210,2.020000
20.230863,27.846457,33.589491,2.030000
20.339466,27.876215,33.750719,2.040000
20.448181,27.904992,33.911894,2.050000
20.557007,27.932788,34.073017,2.060000
20.665945,27.959604,34.234086,2.070000
20.774996,27.985439,34.395102,2.080000
20.884158,28.010293,34.556066,2.090000
20.993431,28.034167,34.716976,2.100000
21.102817,28.057060,34.877834,2.110000
21.212314,28.078972,35.038638,2.120000
21.321923,28.099904,35.199390,2.130000
21.431644,28.119855,35.360088,2.140000
21.541476,28.138825,35.520734,2.150000
21.651421,28.156815,35.681327,2.160000
21.761477,28.173824,35.841866,2.170000
21.871645,28.189852,36.002353,2.180000
21.981925,28.204900,36.162787,2.190000
22.092316,28.218967,36.323168,2.200000
22.202820,28.232053,36.483496,2.210000
22.313435,28.244159,36.643771,2.220000
22.424162,28.255284,36.803992,2.230000
22.535000,28.265429,36.964161,2.240000
22.645951,28.274592,37.124277,2.250000
22.757013,28.282775,37.284341,2.260000
22.868187,28.289978,37.444351,2.270000
22.979473,28.296199,37.604308,2.280000
23.090871,28.301440,37.764212,2.290000
23.202380,28.305701,37.924063,2.300000
23.314001,28.308981,38.083861,2.310000
23.425734,28.311280,38.243607,2.320000
23.537579,28.312598,38.403299,2.330000
23.649536,28.312936,38.562938,2.340000
23.761604,28.312293,38.722525,2.350000
23.873784,28.310669,38.882058,2.360000
23.986076,28.308065,39.041539,2.370000
24.098480,28.304480,39.200966,2.380000
24.210996,28.299914,39.360341,2.390000
24.323623,28.294368,39.519662,2.400000
24.436362,28.287841,39.678931,2.410000
24.549213,28.280334,39.838146,2.420000
24.662175,28.271845,39.997309,2.430000
24.775250,28.262376,40.156419,2.440000
24.888436,28.251927,40.315476,2.450000
25.001734,28.240497,40.474479,2.460000
25.115144,28.228086,40.633430,2.470000
25.228666,28.214694,40.792328,2.480000
25.342299,28.200322,40.951173,2.490000
25.456044,28.184969,41.109965,2.500000
25.569901,28.168635,41.268704,2.510000
25.683870,28.151321,41.427390,2.520000
25.797950,28.133026,41.586023,2.530000
25.912143,28.113751,41.744603,2.540000
26.026447,28.093494,41.903130,2.550000
26.140863,28.072257,42.061605,2.560000
26.255390,28.050040,42.220026,2.570000
26.370030,28.026842,42.378394,2.580000
26.484781,28.002663,42.536709,2.590000
26.599644,27.977503,42.694972,2.600000
26.714619,27.951363,42.853181,2.610000
26.829706,27.924242,43.011337,2.620000
26.944904,27.896140,43.169441,2.630000
27.060214,27.867058,43.327491,2.640000
27.175636,27.836995,43.485489,2.650000
27.291170,27.805952,43.643433,2.660000
27.406816,27.773928,43.801325,2.670000
27.522573,27.740923,43.959164,2.680000
27.638442,27.706937,44.116949,2.690000
27.754423,27.671971,44.274682,2.700000
27.870516,27.636024,44.432362,2.710000
27.986720,27.599096,44.589989,2.720000
28.103037,27.561188,44.747562,2.730000
28.219465,27.522299,44.905083,2.740000
28.336004,27.482430,45.062551,2.750000
28.452656,27.441580,45.219966,2.760000
28.569420,27.399749,45.377328,2.770000
28.686295,27.356937,45.534637,2.780000
28.803282,27.313145,45.691893,2.790000
28.920381,27.268372,45.849096,2.800000
29.037591,27.222619,46.006246,2.810000
29.154914,27.175884,46.163343,2.820000
29.272348,27.128170,46.320388,2.830000
29.389894,27.079474,46.477379,2.840000
29.507551,27.029798,46.634317,2.850000
29.625321,26.979141,46.791202,2.860000
29.743202,26.927503,46.948035,2.870000
29.861195,26.874885,47.104814,2.880000
29.979300,26.821286,47.261541,2.890000
30.097517,26.766707,47.418214,2.900000
30.215845,26.711147,47.574835,2.910000
30.334286,26.654606,47.731402,2.920000
30.452838,26.597084,47.887917,2.930000
30.571501,26.538582,48.044378,2.940000
30.690277,26.479099,48.200787,2.950000
30.809164,26.418636,48.357143,2.960000
30.928164,26.357192,48.513445,2.970000
31.047275,26.294767,48.669695,2.980000
31.166497,26.231361,48.825892,2.990000
31.285832,26.166975,48.982036,3.000000
31.405278,26.101608,49.138127,3.010000
31.524836,26.035261,49.294165,3.020000
31.644506,25.967933,49.450150,3.030000
31.764288,25.899624,49.606082,3.040000
31.884181,25.830334,49.761961,3.050000
32.004187,25.760064,49.917787,3.060000
32.124304,25.688813,50.073560,3.070000
32.244533,25.616582,50.229280,3.080000
32.364873,25.543370,50.384947,3.090000
32.485326,25.469177,50.540561,3.100000
32.605890,25.394003,50.696122,3.110000
32.726566,25.317849,50.851631,3.120000
32.847354,25.240714,51.007086,3.130000
32.968253,25.162599,51.162488,3.140000
33.089265,25.083503,51.317838,3.150000
33.210388,25.003426,51.473134,3.160000
33.331623,24.922369,51.628378,3.170000
33.452969,24.840330,51.783568,3.180000
33.574428,24.757312,51.938706,3.190000
33.695998,24.673312,52.093790,3.200000
33.817680,24.588332,52.248822,3.210000
33.939474,24.502371,52.403801,3.220000
34.061380,24.415430,52.558726,3.230000
34.183397,24.327508,52.713599,3.240000
34.305526,24.238605,52.868419,3.250000
34.427767,24.148721,53.023186,3.260000
34.550120,24.057857,53.177900,3.270000
34.672585,23.966012,53.332560,3.280000
34.795161,23.873187,53.487168,3.290000
34.917849,23.779381,53.641723,3.300000
35.040649,23.684594,53.796225,3.310000
35.163561,23.588827,53.950674,3.320000
35.286585,23.492079,54.105071,3.330000
35.409720,23.394350,54.259414,3.340000
35.532967,23.295640,54.413704,3.350000
35.656326,23.195950,54.567941,3.360000
35.779797,23.095279,54.722125,3.370000
35.903379,22.993628,54.876256,3.380000
36.027073,22.890996,55.030335,3.390000
36.150879,22.787383,55.184360,3.400000
36.274797,22.682790,55.338333,3.410000
36.398827,22.577216,55.492252,3.420000
36.522968,22.470661,55.646118,3.430000
36.647221,22.363125,55.799932,3.440000
36.771586,22.254609,55.953692,3.450000
36.896063,22.145113,56.107400,3.460000
37.020652,22.034635,56.261055,3.470000
37.145352,21.923177,56.414656,3.480000
37.270164,21.810738,56.568205,3.490000
37.395088,21.697319,56.721701,3.500000
37.520124,21.582919,56.875143,3.510000
37.645271,21.467538,57.028533,3.520000
37.770530,21.351177,57.181870,3.530000
37.895901,21.233835,57.335154,3.540000
38.021384,21.115512,57.488385,3.550000
38.146979,20.996208,57.641563,3.560000
38.272685,20.875924,57.794688,3.570000
38.398504,20.754660,57.947760,3.580000
38.524434,20.632414,58.100779,3.590000
38.650475,20.509188,58.253745,3.600000
38.776629,20.384981,58.406658,3.610000
38.902782,20.259794,58.559571,3.620000
39.028936,20.133626,58.712484,3.630000
39.155090,20.006477,58.865397,3.640000
39.281243,19.878348,59.018311,3.650000
39.407397,19.749238,59.171224,3.660000
39.533550,19.619147,59.324137,3.670000
39.659704,19.488076,59.477050,3.680000
39.785857,19.356024,59.629963,3.690000
39.912011,19.222991,59.782876,3.700000
40.038165,19.088978,59.935789,3.710000
40.164318,18.953983,60.088702,3.720000
40.290472,18.818009,60.241616,3.730000
40.416625,18.681053,60.394529,3.740000
40.542779,18.543117,60.547442,3.750000
40.668932,18.404201,60.700355,3.760000
40.795086,18.264303,60.853268,3.770000
40.921240,18.123425,61.006181,3.780000
41.047393,17.981567,61.159094,3.790000
41.173547,17.838727,61.312008,3.800000
41.299700,17.694907,61.464921,3.810000
41.425854,17.550106,61.617834,3.820000
41.552007,17.404325,61.770747,3.830000
41.678161,17.257563,61.923660,3.840000
41.804315,17.109820,62.076573,3.850000
41.930468,16.961097,62.229486,3.860000
42.056622,16.811393,62.382399,3.870000
42.182775,16.660708,62.535313,3.880000
42.308929,16.509043,62.688226,3.890000
42.435082,16.356397,62.841139,3.900000
42.561236,16.202770,62.994052,3.910000
42.687390,16.048163,63.146965,3.920000
42.813543,15.892575,63.299878,3.930000
42.939697,15.736006,63.452791,3.940000
43.065850,15.578457,63.605705,3.950000
43.192004,15.419927,63.758618,3.960000
43.318157,15.260416,63.911531,3.970000
43.444311,15.099925,64.064444,3.980000
43.570465,14.938453,64.217357,3.990000
43.696618,14.776000,64.370270,4.000000
43.822772,14.612567,64.523183,4.010000
43.948925,14.448153,64.676096,4.020000
44.075079,14.282758,64.829010,4.030000
44.201232,14.116383,64.981923,4.040000
44.327386,13.949027,65.134836,4.050000
44.453540,13.780690,65.287749,4.060000
44.579693,13.611373,65.440662,4.070000
44.705847,13.441075,65.593575,4.080000
44.832000,13.269796,65.746488,4.090000
44.958154,13.097537,65.899402,4.100000
45.084307,12.924297,66.052315,4.110000
45.210461,12.750076,66.205228,4.120000
45.336615,12.574875,66.358141,4.130000
45.462768,12.398693,66.511054,4.140000
45.588922,12.221530,66.663967,4.150000
45.715075,12.043387,66.816880,4.160000
45.841229,11.864263,66.969793,4.170000
45.967382,11.684158,67.122707,4.180000
46.093536,11.503073,67.275620,4.190000
46.219690,11.321007,67.428533,4.200000
46.345843,11.137961,67.581446,4.210000
46.471997,10.953933,67.734359,4.220000
46.598150,10.768925,67.887272,4.230000
46.724304,10.582937,68.040185,4.240000
46.850457,10.395967,68.193099,4.250000
46.976611,10.208017,68.346012,4.260000
47.102765,10.019087,68.498925,4.270000
47.228918,9.829176,68.651838,4.280000
47.355072,9.638284,68.804751,4.290000
47.481225,9.446411,68.957664,4.300000
47.607379,9.253558,69.110577,4.310000
47.733532,9.059724,69.263490,4.320000
47.859686,8.864909,69.416404,4.330000
47.985840,8.669114,69.569317,4.340000
48.111993,8.472338,69.722230,4.350000
48.238147,8.274581,69.875143,4.360000
48.364300,8.075844,70.028056,4.370000
48.490454,7.876126,70.180969,4.380000
48.616607,7.675427,70.333882,4.390000
48.742761,7.473748,70.486796,4.400000
48.868915,7.271088,70.639709,4.410000
48.995068,7.067448,70.792622,4.420000
49.121222,6.862826,70.945535,4.430000
49.247375,6.657224,71.098448,4.440000
49.373529,6.450642,71.251361,4.450000
49.499682,6.243079,71.404274,4.460000
49.625836,6.034535,71.557187,4.470000
49.751990,5.825010,71.710101,4.480000
49.878143,5.614505,71.863014,4.490000
50.004297,5.403019,72.015927,4.500000
50.130450,5.190552,72.168840,4.510000
50.256604,4.977105,72.321753,4.520000
50.382757,4.762677,72.474666,4.530000
50.508911,4.547269,72.627579,4.540000
50.635065,4.330879,72.780493,4.550000
50.761218,4.113509,72.933406,4.560000
50.887372,3.895159,73.086319,4.570000
51.013525,3.675828,73.239232,4.580000
51.139679,3.455516,73.392145,4.590000
51.265832,3.234223,73.545058,4.600000
51.391986,3.011950,73.697971,4.610000
51.518140,2.788696,73.850884,4.620000
51.644293,2.564462,74.003798,4.630000
51.770447,2.339246,74.156711,4.640000
51.896600,2.113050,74.309624,4.650000
52.022754,1.885874,74.462537,4.660000
52.148907,1.657717,74.615450,4.670000
52.275061,1.428579,74.768363,4.680000
52.401215,1.198460,74.921276,4.690000
52.527368,0.967361,75.074190,4.700000
52.653522,0.735281,75.227103,4.710000
52.779675,0.502221,75.380016,4.720000
52.905829,0.268179,75.532929,4.730000
53.031982,0.033157,75.685842,4.740000
53.158136,0.000000,75.838755,4.751273
