x[m],y[m],z[m],t[s]
8.195542,17.449803,14.195095,0.850000
8.291960,17.595279,14.362096,0.860000
8.388378,17.739774,14.529097,0.870000
8.484796,17.883289,14.696099,0.880000
8.581215,18.025823,14.863100,0.890000
8.677633,18.167377,15.030101,0.900000
8.774051,18.307950,15.197102,0.910000
8.870469,18.447542,15.364103,0.920000
8.966887,18.586153,15.531104,0.930000
9.063305,18.723784,15.698105,0.940000
9.159723,18.860434,15.865106,0.950000
9.256184,18.996104,16.032111,0.960000
9.352687,19.130793,16.199118,0.970000
9.449233,19.264501,16.366128,0.980000
9.545820,19.397228,16.533141,0.990000
9.642451,19.528975,16.700157,1.000000
9.739124,19.659741,16.867176,1.010000
9.835839,19.789527,17.034199,1.020000
9.932597,19.918332,17.201224,1.030000
10.029397,20.046156,17.368252,1.040000
10.126239,20.172999,17.535283,1.050000
10.223124,20.298862,17.702317,1.060000
10.320052,20.423744,17.869355,1.070000
10.417022,20.547646,18.036395,1.080000
10.514034,20.670567,18.203438,1.090000
10.611089,20.792507,18.370484,1.100000
10.708186,20.913466,18.537534,1.110000
10.805326,21.033445,18.704586,1.120000
10.902508,21.152443,18.871641,1.130000
10.999733,21.270461,19.038700,1.140000
11.097000,21.387498,19.205761,1.150000
11.194310,21.503554,19.372825,1.160000
11.291662,21.618629,19.539893,1.170000
11.389056,21.732724,19.706963,1.180000
11.486493,21.845839,19.874036,1.190000
11.583972,21.957972,20.041113,1.200000
11.681494,22.069125,20.208192,1.210000
11.779058,22.179297,20.375275,1.220000
11.876665,22.288489,20.542360,1.230000
11.974314,22.396700,20.709449,1.240000
12.072006,22.503930,20.876540,1.250000
12.169739,22.610179,21.043634,1.260000
12.267516,22.715448,21.210732,1.270000
12.365335,22.819736,21.377832,1.280000
12.463196,22.923044,21.544936,1.290000
12.561100,23.025371,21.712042,1.300000
12.659046,23.126717,21.879152,1.310000
12.757035,23.227083,22.046264,1.320000
12.855066,23.326467,22.213380,1.330000
12.953140,23.424872,22.380498,1.340000
13.051256,23.522295,22.547620,1.350000
13.149414,23.618738,22.714745,1.360000
13.247615,23.714200,22.881872,1.370000
13.345858,23.808682,23.049003,1.380000
13.444144,23.902183,23.216136,1.390000
13.542472,23.994703,23.383273,1.400000
13.640843,24.086243,23.550413,1.410000
13.739256,24.176802,23.717555,1.420000
13.837712,24.266380,23.884701,1.430000
13.936210,24.354977,24.051849,1.440000
14.034750,24.442594,24.219001,1.450000
14.133333,24.529230,24.386156,1.460000
14.231959,24.614886,24.553313,1.470000
14.330626,24.699561,24.720474,1.480000
14.429337,24.783255,24.887638,1.490000
14.528089,24.865969,25.054805,1.500000
14.626885,24.947702,25.221974,1.510000
14.725722,25.028454,25.389147,1.520000
14.824602,25.108226,25.556323,1.530000
14.923525,25.187016,25.723501,1.540000
15.022490,25.264827,25.890683,1.550000
15.121497,25.341656,26.057868,1.560000
15.220547,25.417505,26.225056,1.570000
15.319639,25.492374,26.392247,1.580000
15.418774,25.566261,26.559440,1.590000
15.517951,25.639168,26.726637,1.600000
15.617171,25.711094,26.893837,1.610000
15.716433,25.782040,27.061040,1.620000
15.815738,25.852005,27.228246,1.630000
15.915085,25.920989,27.395455,1.640000
16.014474,25.988993,27.562667,1.650000
16.113906,26.056016,27.729881,1.660000
16.213380,26.122058,27.897099,1.670000
16.312897,26.187120,28.064320,1.680000
16.412456,26.251201,28.231544,1.690000
16.512058,26.314301,28.398771,1.700000
16.611702,26.376420,28.566001,1.710000
16.711388,26.437559,28.733234,1.720000
16.811117,26.497718,28.900470,1.730000
16.910889,26.556895,29.067709,1.740000
17.010703,26.615092,29.234951,1.750000
17.110559,26.672309,29.402196,1.760000
17.210458,26.728544,29.569444,1.770000
17.310399,26.783799,29.736695,1.780000
17.410383,26.838073,29.903949,1.790000
17.510409,26.891367,30.071206,1.800000
17.610478,26.943680,30.238466,1.810000
17.710589,26.995012,30.405729,1.820000
17.810742,27.045364,30.572995,1.830000
17.910938,27.094735,30.740264,1.840000
18.011176,27.143125,30.907536,1.850000
18.111457,27.190535,31.074811,1.860000
18.211780,27.236964,31.242089,1.870000
18.312146,27.282412,31.409371,1.880000
18.412554,27.326880,31.576655,1.890000
18.513005,27.370367,31.743942,1.900000
18.613498,27.412873,31.911232,1.910000
18.714033,27.454399,32.078525,1.920000
18.814611,27.494944,32.245821,1.930000
18.915232,27.534508,32.413120,1.940000
19.015895,27.573092,32.580423,1.950000
19.116600,27.610695,32.747728,1.960000
19.217348,27.647317,32.915036,1.970000
19.318138,27.682959,33.082347,1.980000
19.418970,27.717620,33.249662,1.990000
19.519845,27.751300,33.416979,2.000000
19.620763,27.784000,33.584299,2.010000
19.721723,27.815719,33.751622,2.020000
19.822725,27.846457,33.918949,2.030000
19.923770,27.876215,34.086278,2.040000
20.024857,27.904992,34.253610,2.050000
20.125987,27.932788,34.420946,2.060000
20.227159,27.959604,34.588284,2.070000
20.328374,27.985439,34.755625,2.080000
20.429631,28.010293,34.922970,2.090000
20.530931,28.034167,35.090317,2.100000
20.632273,28.057060,35.257667,2.110000
20.733657,28.078972,35.425021,2.120000
20.835084,28.099904,35.592377,2.130000
20.936553,28.119855,35.759736,2.140000
21.038065,28.138825,35.927099,2.150000
21.139619,28.156815,36.094464,2.160000
21.241216,28.173824,36.261833,2.170000
21.342855,28.189852,36.429204,2.180000
21.444537,28.204900,36.596579,2.190000
21.546261,28.218967,36.763956,2.200000
21.648027,28.232053,36.931337,2.210000
21.749836,28.244159,37.098720,2.220000
21.851687,28.255284,37.266107,2.230000
21.953581,28.265429,37.433496,2.240000
22.055517,28.274592,37.600889,2.250000
22.157496,28.282775,37.768284,2.260000
22.259517,28.289978,37.935683,2.270000
22.361581,28.296199,38.103084,2.280000
22.463687,28.301440,38.270489,2.290000
22.565835,28.305701,38.437896,2.300000
22.668026,28.308981,38.605307,2.310000
22.770260,28.311280,38.772721,2.320000
22.872535,28.312598,38.940137,2.330000
22.974854,28.312936,39.107557,2.340000
23.077214,28.312293,39.274979,2.350000
23.179618,28.310669,39.442405,2.360000
23.282063,28.308065,39.609834,2.370000
23.384551,28.304480,39.777265,2.380000
23.487082,28.299914,39.944700,2.390000
23.589655,28.294368,40.112138,2.400000
23.692270,28.287841,40.279578,2.410000
23.794885,28.280334,40.447019,2.420000
23.897501,28.271845,40.614460,2.430000
24.000116,28.262376,40.781900,2.440000
24.102732,28.251927,40.949341,2.450000
24.205347,28.240497,41.116782,2.460000
24.307962,28.228086,41.284222,2.470000
24.410578,28.214694,41.451663,2.480000
24.513193,28.200322,41.619104,2.490000
24.615809,28.184969,41.786545,2.500000
24.718424,28.168635,41.953985,2.510000
24.821039,28.151321,42.121426,2.520000
24.923655,28.133026,42.288867,2.530000
25.026270,28.113751,42.456307,2.540000
25.128886,28.093494,42.623748,2.550000
25.231501,28.072257,42.791189,2.560000
25.334116,28.050040,42.958629,2.570000
25.436732,28.026842,43.126070,2.580000
25.539347,28.002663,43.293511,2.590000
25.641963,27.977503,43.460951,2.600000
25.744578,27.951363,43.628392,2.610000
25.847193,27.924242,43.795833,2.620000
25.949809,27.896140,43.963274,2.630000
26.052424,27.867058,44.130714,2.640000
26.155039,27.836995,44.298155,2.650000
26.257655,27.805952,44.465596,2.660000
26.360270,27.773928,44.633036,2.670000
26.462886,27.740923,44.800477,2.680000
26.565501,27.706937,44.967918,2.690000
26.668116,27.671971,45.135358,2.700000
26.770732,27.636024,45.302799,2.710000
26.873347,27.599096,45.470240,2.720000
26.975963,27.561188,45.637680,2.730000
27.078578,27.522299,45.805121,2.740000
27.181193,27.482430,45.972562,2.750000
27.283809,27.441580,46.140003,2.760000
27.386424,27.399749,46.307443,2.770000
27.489040,27.356937,46.474884,2.780000
27.591655,27.313145,46.642325,2.790000
27.694270,27.268372,46.809765,2.800000
27.796886,27.222619,46.977206,2.810000
27.899501,27.175884,47.144647,2.820000
28.002117,27.128170,47.312087,2.830000
28.104732,27.079474,47.479528,2.840000
28.207347,27.029798,47.646969,2.850000
28.309963,26.979141,47.814409,2.860000
28.412578,26.927503,47.981850,2.870000
28.515194,26.874885,48.149291,2.880000
28.617809,26.821286,48.316731,2.890000
28.720424,26.766707,48.484172,2.900000
28.823040,26.711147,48.651613,2.910000
28.925655,26.654606,48.819054,2.920000
29.028270,26.597084,48.986494,2.930000
29.130886,26.538582,49.153935,2.940000
29.233501,26.479099,49.321376,2.950000
29.336117,26.418636,49.488816,2.960000
29.438732,26.357192,49.656257,2.970000
29.541347,26.294767,49.823698,2.980000
29.643963,26.231361,49.991138,2.990000
29.746578,26.166975,50.158579,3.000000
29.849194,26.101608,50.326020,3.010000
29.951809,26.035261,50.493460,3.020000
30.054424,25.967933,50.660901,3.030000
30.157040,25.899624,50.828342,3.040000
30.259655,25.830334,50.995783,3.050000
30.362271,25.760064,51.163223,3.060000
30.464886,25.688813,51.330664,3.070000
30.567501,25.616582,51.498105,3.080000
30.670117,25.543370,51.665545,3.090000
30.772732,25.469177,51.832986,3.100000
30.875348,25.394003,52.000427,3.110000
30.977963,25.317849,52.167867,3.120000
31.080578,25.240714,52.335308,3.130000
31.183194,25.162599,52.502749,3.140000
31.285809,25.083503,52.670189,3.150000
31.388424,25.003426,52.837630,3.160000
31.491040,24.922369,53.005071,3.170000
31.593655,24.840330,53.172512,3.180000
31.696271,24.757312,53.339952,3.190000
31.798886,24.673312,53.507393,3.200000
31.901501,24.588332,53.674834,3.210000
32.004117,24.502371,53.842274,3.220000
32.106732,24.415430,54.009715,3.230000
32.209348,24.327508,54.177156,3.240000
32.311963,24.238605,54.344596,3.250000
32.414578,24.148721,54.512037,3.260000
32.517194,24.057857,54.679478,3.270000
32.619809,23.966012,54.846918,3.280000
32.722425,23.873187,55.014359,3.290000
32.825040,23.779381,55.181800,3.300000
32.927655,23.684594,55.349240,3.310000
33.030271,23.588827,55.516681,3.320000
33.132886,23.492079,55.684122,3.330000
33.235502,23.394350,55.851563,3.340000
33.338117,23.295640,56.019003,3.350000
33.440732,23.195950,56.186444,3.360000
33.543348,23.095279,56.353885,3.370000
33.645963,22.993628,56.521325,3.380000
33.748579,22.890996,56.688766,3.390000
33.851194,22.787383,56.856207,3.400000
33.953809,22.682790,57.023647,3.410000
34.056425,22.577216,57.191088,3.420000
34.159040,22.470661,57.358529,3.430000
34.261655,22.363125,57.525969,3.440000
34.364271,22.254609,57.693410,3.450000
34.466886,22.145113,57.860851,3.460000
34.569502,22.034635,58.028292,3.470000
34.672117,21.923177,58.195732,3.480000
34.774732,21.810738,58.363173,3.490000
34.877348,21.697319,58.530614,3.500000
34.979963,21.582919,58.698054,3.510000
35.082579,21.467538,58.865495,3.520000
35.185194,21.351177,59.032936,3.530000
35.287809,21.233835,59.200376,3.540000
35.390425,21.115512,59.367817,3.550000
35.493040,20.996208,59.535258,3.560000
35.595656,20.875924,59.702698,3.570000
35.698271,20.754660,59.870139,3.580000
35.800886,20.632414,60.037580,3.590000
35.903502,20.509188,60.205021,3.600000
36.006117,20.384981,60.372461,3.610000
36.108733,20.259794,60.539902,3.620000
36.211348,20.133626,60.707343,3.630000
36.313963,20.006477,60.874783,3.640000
36.416579,19.878348,61.042224,3.650000
36.519194,19.749238,61.209665,3.660000
36.621810,19.619147,61.377105,3.670000
36.724425,19.488076,61.544546,3.680000
36.827040,19.356024,61.711987,3.690000
36.929656,19.222991,61.879427,3.700000
37.032271,19.088978,62.046868,3.710000
37.134886,18.953983,62.214309,3.720000
37.237502,18.818009,62.381750,3.730000
37.340117,18.681053,62.549190,3.740000
37.442733,18.543117,62.716631,3.750000
37.545348,18.404201,62.884072,3.760000
37.647963,18.264303,63.051512,3.770000
37.750579,18.123425,63.218953,3.780000
37.853194,17.981567,63.386394,3.790000
37.955810,17.838727,63.553834,3.800000
38.058425,17.694907,63.721275,3.810000
38.161040,17.550106,63.888716,3.820000
38.263656,17.404325,64.056156,3.830000
38.366271,17.257563,64.223597,3.840000
38.468887,17.109820,64.391038,3.850000
38.571502,16.961097,64.558478,3.860000
38.674117,16.811393,64.725919,3.870000
38.776733,16.660708,64.893360,3.880000
38.879348,16.509043,65.060801,3.890000
38.981964,16.356397,65.228241,3.900000
39.084579,16.202770,65.395682,3.910000
39.187194,16.048163,65.563123,3.920000
39.289810,15.892575,65.730563,3.930000
39.392425,15.736006,65.898004,3.940000
39.495041,15.578457,66.065445,3.950000
39.597656,15.419927,66.232885,3.960000
39.700271,15.260416,66.400326,3.970000
39.802887,15.099925,66.567767,3.980000
39.905502,14.938453,66.735207,3.990000
40.008117,14.776000,66.902648,4.000000
40.110733,14.612567,67.070089,4.010000
40.213348,14.448153,67.237530,4.020000
40.315964,14.282758,67.404970,4.030000
40.418579,14.116383,67.572411,4.040000
40.521194,13.949027,67.739852,4.050000
40.623810,13.780690,67.907292,4.060000
40.726425,13.611373,68.074733,4.070000
40.829041,13.441075,68.242174,4.080000
40.931656,13.269796,68.409614,4.090000
41.034271,13.097537,68.577055,4.100000
41.136887,12.924297,68.744496,4.110000
41.239502,12.750076,68.911936,4.120000
41.342118,12.574875,69.079377,4.130000
41.444733,12.398693,69.246818,4.140000
41.547348,12.221530,69.414259,4.150000
41.649964,12.043387,69.581699,4.160000
41.752579,11.864263,69.749140,4.170000
41.855195,11.684158,69.916581,4.180000
41.957810,11.503073,70.084021,4.190000
42.060425,11.321007,70.251462,4.200000
42.163041,11.137961,70.418903,4.210000
42.265656,10.953933,70.586343,4.220000
42.368271,10.768925,70.753784,4.230000
42.470887,10.582937,70.921225,4.240000
42.573502,10.395967,71.088665,4.250000
42.676118,10.208017,71.256106,4.260000
42.778733,10.019087,71.423547,4.270000
42.881348,9.829176,71.590987,4.280000
42.983964,9.638284,71.758428,4.290000
43.086579,9.446411,71.925869,4.300000
43.189195,9.253558,72.093310,4.310000
43.291810,9.059724,72.260750,4.320000
43.394425,8.864909,72.428191,4.330000
43.497041,8.669114,72.595632,4.340000
43.599656,8.472338,72.763072,4.350000
43.702272,8.274581,72.930513,4.360000
43.804887,8.075844,73.097954,4.370000
43.907502,7.876126,73.265394,4.380000
44.010118,7.675427,73.432835,4.390000
44.112733,7.473748,73.600276,4.400000
44.215349,7.271088,73.767716,4.410000
44.317964,7.067448,73.935157,4.420000
44.420579,6.862826,74.102598,4.430000
44.523195,6.657224,74.270039,4.440000
44.625810,6.450642,74.437479,4.450000
44.728426,6.243079,74.604920,4.460000
44.831041,6.034535,74.772361,4.470000
44.933656,5.825010,74.939801,4.480000
45.036272,5.614505,75.107242,4.490000
45.138887,5.403019,75.274683,4.500000
45.241502,5.190552,75.442123,4.510000
45.344118,4.977105,75.609564,4.520000
45.446733,4.762677,75.777005,4.530000
45.549349,4.547269,75.944445,4.540000
45.651964,4.330879,76.111886,4.550000
45.754579,4.113509,76.279327,4.560000
45.857195,3.895159,76.446768,4.570000
45.959810,3.675828,76.614208,4.580000
46.062426,3.455516,76.781649,4.590000
46.165041,3.234223,76.949090,4.600000
46.267656,3.011950,77.116530,4.610000
46.370272,2.788696,77.283971,4.620000
46.472887,2.564462,77.451412,4.630000
46.575503,2.339246,77.618852,4.640000
46.678118,2.113050,77.786293,4.650000
46.780733,1.885874,77.953734,4.660000
46.883349,1.657717,78.121174,4.670000
46.985964,1.428579,78.288615,4.680000
47.088580,1.198460,78.456056,4.690000
47.191195,0.967361,78.623497,4.700000
47.293810,0.735281,78.790937,4.710000
47.396426,0.502221,78.958378,4.720000
47.499041,0.268179,79.125819,4.730000
47.601657,0.033157,79.293259,4.740000
47.704272,0.000000,79.460700,4.751273
