x[m],y[m],z[m],t[s]
8.195542,17.449803,14.195095,0.850000
8.291960,17.595279,14.362096,0.860000
8.388378,17.739774,14.529097,0.870000
8.484796,17.883289,14.696099,0.880000
8.581215,18.025823,14.863100,0.890000
8.677633,18.167377,15.030101,0.900000
8.774051,18.307950,15.197102,0.910000
8.870469,18.447542,15.364103,0.920000
8.966887,18.586153,15.531104,0.930000
9.063305,18.723784,15.698105,0.940000
9.159723,18.860434,15.865106,0.950000
9.256154,18.996104,16.032114,0.960000
9.352596,19.130793,16.199127,0.970000
9.449051,19.264501,16.366147,0.980000
9.545518,19.397228,16.533173,0.990000
9.641996,19.528975,16.700206,1.000000
9.738488,19.659741,16.867244,1.010000
9.834991,19.789527,17.034289,1.020000
9.931506,19.918332,17.201340,1.030000
10.028034,20.046156,17.368397,1.040000
10.124573,20.172999,17.535461,1.050000
10.221125,20.298862,17.702531,1.060000
10.317689,20.423744,17.869607,1.070000
10.414266,20.547646,18.036689,1.080000
10.510854,20.670567,18.203777,1.090000
10.607454,20.792507,18.370872,1.100000
10.704067,20.913466,18.537973,1.110000
10.800692,21.033445,18.705080,1.120000
10.897329,21.152443,18.872194,1.130000
10.993978,21.270461,19.039314,1.140000
11.090639,21.387498,19.206440,1.150000
11.187313,21.503554,19.373572,1.160000
11.283998,21.618629,19.540710,1.170000
11.380696,21.732724,19.707855,1.180000
11.477406,21.845839,19.875006,1.190000
11.574128,21.957972,20.042163,1.200000
11.670862,22.069125,20.209326,1.210000
11.767608,22.179297,20.376496,1.220000
11.864367,22.288489,20.543672,1.230000
11.961138,22.396700,20.710854,1.240000
12.057920,22.503930,20.878042,1.250000
12.154715,22.610179,21.045237,1.260000
12.251523,22.715448,21.212438,1.270000
12.348342,22.819736,21.379645,1.280000
12.445173,22.923044,21.546858,1.290000
12.542017,23.025371,21.714078,1.300000
12.638873,23.126717,21.881304,1.310000
12.735741,23.227083,22.048536,1.320000
12.832621,23.326467,22.215774,1.330000
12.929513,23.424872,22.383019,1.340000
13.026417,23.522295,22.550270,1.350000
13.123334,23.618738,22.717527,1.360000
13.220263,23.714200,22.884790,1.370000
13.317203,23.808682,23.052059,1.380000
13.414156,23.902183,23.219335,1.390000
13.511122,23.994703,23.386617,1.400000
13.608099,24.086243,23.553905,1.410000
13.705088,24.176802,23.721200,1.420000
13.802090,24.266380,23.888501,1.430000
13.899104,24.354977,24.055808,1.440000
13.996130,24.442594,24.223121,1.450000
14.093168,24.529230,24.390440,1.460000
14.190218,24.614886,24.557766,1.470000
14.287281,24.699561,24.725098,1.480000
14.384355,24.783255,24.892436,1.490000
14.481442,24.865969,25.059781,1.500000
14.578541,24.947702,25.227131,1.510000
14.675652,25.028454,25.394488,1.520000
14.772775,25.108226,25.561851,1.530000
14.869911,25.187016,25.729221,1.540000
14.967058,25.264827,25.896596,1.550000
15.064218,25.341656,26.063978,1.560000
15.161390,25.417505,26.231366,1.570000
15.258574,25.492374,26.398761,1.580000
15.355770,25.566261,26.566161,1.590000
15.452978,25.639168,26.733568,1.600000
15.550199,25.711094,26.900981,1.610000
15.647431,25.782040,27.068400,1.620000
15.744676,25.852005,27.235826,1.630000
15.841933,25.920989,27.403258,1.640000
15.939202,25.988993,27.570696,1.650000
16.036483,26.056016,27.738140,1.660000
16.133777,26.122058,27.905591,1.670000
16.231082,26.187120,28.073048,1.680000
16.328400,26.251201,28.240511,1.690000
16.425730,26.314301,28.407980,1.700000
16.523072,26.376420,28.575455,1.710000
16.620426,26.437559,28.742937,1.720000
16.717792,26.497718,28.910425,1.730000
16.815171,26.556895,29.077919,1.740000
16.912561,26.615092,29.245420,1.750000
17.009964,26.672309,29.412926,1.760000
17.107379,26.728544,29.580439,1.770000
17.204806,26.783799,29.747959,1.780000
17.302246,26.838073,29.915484,1.790000
17.399697,26.891367,30.083016,1.800000
17.497161,26.943680,30.250554,1.810000
17.594636,26.995012,30.418098,1.820000
17.692124,27.045364,30.585648,1.830000
17.789624,27.094735,30.753205,1.840000
17.887137,27.143125,30.920768,1.850000
17.984661,27.190535,31.088337,1.860000
18.082197,27.236964,31.255912,1.870000
18.179746,27.282412,31.423494,1.880000
18.277307,27.326880,31.591082,1.890000
18.374880,27.370367,31.758676,1.900000
18.472465,27.412873,31.926276,1.910000
18.570062,27.454399,32.093883,1.920000
18.667672,27.494944,32.261496,1.930000
18.765293,27.534508,32.429115,1.940000
18.862927,27.573092,32.596740,1.950000
18.960573,27.610695,32.764372,1.960000
19.058231,27.647317,32.932009,1.970000
19.155902,27.682959,33.099653,1.980000
19.253584,27.717620,33.267304,1.990000
19.351279,27.751300,33.434960,2.000000
19.448985,27.784000,33.602623,2.010000
19.546704,27.815719,33.770292,2.020000
19.644435,27.846457,33.937967,2.030000
19.742178,27.876215,34.105649,2.040000
19.839934,27.904992,34.273336,2.050000
19.937701,27.932788,34.441030,2.060000
20.035481,27.959604,34.608731,2.070000
20.133273,27.985439,34.776437,2.080000
20.231077,28.010293,34.944150,2.090000
20.328893,28.034167,35.111869,2.100000
20.426721,28.057060,35.279594,2.110000
20.524561,28.078972,35.447325,2.120000
20.622414,28.099904,35.615063,2.130000
20.720279,28.119855,35.782807,2.140000
20.818156,28.138825,35.950557,2.150000
20.916045,28.156815,36.118313,2.160000
21.013946,28.173824,36.286076,2.170000
21.111859,28.189852,36.453845,2.180000
21.209785,28.204900,36.621620,2.190000
21.307723,28.218967,36.789401,2.200000
21.405672,28.232053,36.957189,2.210000
21.503634,28.244159,37.124983,2.220000
21.601609,28.255284,37.292783,2.230000
21.699595,28.265429,37.460589,2.240000
21.797593,28.274592,37.628402,2.250000
21.895604,28.282775,37.796221,2.260000
21.993627,28.289978,37.964046,2.270000
22.091662,28.296199,38.131877,2.280000
22.189709,28.301440,38.299715,2.290000
22.287768,28.305701,38.467558,2.300000
22.385839,28.308981,38.635408,2.310000
22.483923,28.311280,38.803265,2.320000
22.582019,28.312598,38.971127,2.330000
22.680127,28.312936,39.138996,2.340000
22.778247,28.312293,39.306871,2.350000
22.876379,28.310669,39.474752,2.360000
22.974523,28.308065,39.642640,2.370000
23.072680,28.304480,39.810533,2.380000
23.170848,28.299914,39.978433,2.390000
23.269029,28.294368,40.146339,2.400000
23.367222,28.287841,40.314252,2.410000
23.465427,28.280334,40.482170,2.420000
23.563645,28.271845,40.650095,2.430000
23.661874,28.262376,40.818027,2.440000
23.760116,28.251927,40.985964,2.450000
23.858369,28.240497,41.153908,2.460000
23.956635,28.228086,41.321858,2.470000
24.054913,28.214694,41.489814,2.480000
24.153204,28.200322,41.657776,2.490000
24.251506,28.184969,41.825745,2.500000
24.349820,28.168635,41.993719,2.510000
24.448147,28.151321,42.161701,2.520000
24.546486,28.133026,42.329688,2.530000
24.644837,28.113751,42.497682,2.540000
24.743200,28.093494,42.665681,2.550000
24.841575,28.072257,42.833687,2.560000
24.939963,28.050040,43.001700,2.570000
25.038363,28.026842,43.169718,2.580000
25.136774,28.002663,43.337743,2.590000
25.235198,27.977503,43.505774,2.600000
25.333634,27.951363,43.673811,2.610000
25.432083,27.924242,43.841855,2.620000
25.530543,27.896140,44.009905,2.630000
25.629016,27.867058,44.177961,2.640000
25.727500,27.836995,44.346023,2.650000
25.825997,27.805952,44.514091,2.660000
25.924506,27.773928,44.682166,2.670000
26.023027,27.740923,44.850247,2.680000
26.121561,27.706937,45.018334,2.690000
26.220106,27.671971,45.186428,2.700000
26.318664,27.636024,45.354527,2.710000
26.417234,27.599096,45.522633,2.720000
26.515816,27.561188,45.690746,2.730000
26.614410,27.522299,45.858864,2.740000
26.713016,27.482430,46.026989,2.750000
26.811635,27.441580,46.195120,2.760000
26.910265,27.399749,46.363257,2.770000
27.008908,27.356937,46.531400,2.780000
27.107563,27.313145,46.699550,2.790000
27.206230,27.268372,46.867706,2.800000
27.304909,27.222619,47.035868,2.810000
27.403601,27.175884,47.204036,2.820000
27.502304,27.128170,47.372211,2.830000
27.601020,27.079474,47.540392,2.840000
27.699748,27.029798,47.708579,2.850000
27.798488,26.979141,47.876772,2.860000
27.897240,26.927503,48.044971,2.870000
27.996004,26.874885,48.213177,2.880000
28.094781,26.821286,48.381389,2.890000
28.193569,26.766707,48.549608,2.900000
28.292370,26.711147,48.717832,2.910000
28.391183,26.654606,48.886063,2.920000
28.490008,26.597084,49.054300,2.930000
28.588845,26.538582,49.222543,2.940000
28.687695,26.479099,49.390793,2.950000
28.786556,26.418636,49.559048,2.960000
28.885430,26.357192,49.727310,2.970000
28.984316,26.294767,49.895579,2.980000
29.083214,26.231361,50.063853,2.990000
29.182124,26.166975,50.232134,3.000000
29.281047,26.101608,50.400421,3.010000
29.379981,26.035261,50.568714,3.020000
29.478928,25.967933,50.737013,3.030000
29.577887,25.899624,50.905319,3.040000
29.676858,25.830334,51.073631,3.050000
29.775841,25.760064,51.241949,3.060000
29.874836,25.688813,51.410274,3.070000
29.973843,25.616582,51.578604,3.080000
30.072863,25.543370,51.746941,3.090000
30.171895,25.469177,51.915284,3.100000
30.270939,25.394003,52.083634,3.110000
30.369983,25.317849,52.251983,3.120000
30.469027,25.240714,52.420332,3.130000
30.568070,25.162599,52.588682,3.140000
30.667114,25.083503,52.757031,3.150000
30.766158,25.003426,52.925381,3.160000
30.865202,24.922369,53.093730,3.170000
30.964246,24.840330,53.262079,3.180000
31.063290,24.757312,53.430429,3.190000
31.162334,24.673312,53.598778,3.200000
31.261378,24.588332,53.767127,3.210000
31.360422,24.502371,53.935477,3.220000
31.459466,24.415430,54.103826,3.230000
31.558510,24.327508,54.272176,3.240000
31.657554,24.238605,54.440525,3.250000
31.756597,24.148721,54.608874,3.260000
31.855641,24.057857,54.777224,3.270000
31.954685,23.966012,54.945573,3.280000
32.053729,23.873187,55.113922,3.290000
32.152773,23.779381,55.282272,3.300000
32.251817,23.684594,55.450621,3.310000
32.350861,23.588827,55.618970,3.320000
32.449905,23.492079,55.787320,3.330000
32.548949,23.394350,55.955669,3.340000
32.647993,23.295640,56.124019,3.350000
32.747037,23.195950,56.292368,3.360000
32.846081,23.095279,56.460717,3.370000
32.945125,22.993628,56.629067,3.380000
33.044168,22.890996,56.797416,3.390000
33.143212,22.787383,56.965765,3.400000
33.242256,22.682790,57.134115,3.410000
33.341300,22.577216,57.302464,3.420000
33.440344,22.470661,57.470814,3.430000
33.539388,22.363125,57.639163,3.440000
33.638432,22.254609,57.807512,3.450000
33.737476,22.145113,57.975862,3.460000
33.836520,22.034635,58.144211,3.470000
33.935564,21.923177,58.312560,3.480000
34.034608,21.810738,58.480910,3.490000
34.133652,21.697319,58.649259,3.500000
34.232695,21.582919,58.817609,3.510000
34.331739,21.467538,58.985958,3.520000
34.430783,21.351177,59.154307,3.530000
34.529827,21.233835,59.322657,3.540000
34.628871,21.115512,59.491006,3.550000
34.727915,20.996208,59.659355,3.560000
34.826959,20.875924,59.827705,3.570000
34.926003,20.754660,59.996054,3.580000
35.025047,20.632414,60.164404,3.590000
35.124091,20.509188,60.332753,3.600000
35.223135,20.384981,60.501102,3.610000
35.322179,20.259794,60.669452,3.620000
35.421222,20.133626,60.837801,3.630000
35.520266,20.006477,61.006150,3.640000
35.619310,19.878348,61.174500,3.650000
35.718354,19.749238,61.342849,3.660000
35.817398,19.619147,61.511199,3.670000
35.916442,19.488076,61.679548,3.680000
36.015486,19.356024,61.847897,3.690000
36.114530,19.222991,62.016247,3.700000
36.213574,19.088978,62.184596,3.710000
36.312618,18.953983,62.352945,3.720000
36.411662,18.818009,62.521295,3.730000
36.510706,18.681053,62.689644,3.740000
36.609749,18.543117,62.857993,3.750000
36.708793,18.404201,63.026343,3.760000
36.807837,18.264303,63.194692,3.770000
36.906881,18.123425,63.363042,3.780000
37.005925,17.981567,63.531391,3.790000
37.104969,17.838727,63.699740,3.800000
37.204013,17.694907,63.868090,3.810000
37.303057,17.550106,64.036439,3.820000
37.402101,17.404325,64.204788,3.830000
37.501145,17.257563,64.373138,3.840000
37.600189,17.109820,64.541487,3.850000
37.699233,16.961097,64.709837,3.860000
37.798276,16.811393,64.878186,3.870000
37.897320,16.660708,65.046535,3.880000
37.996364,16.509043,65.214885,3.890000
38.095408,16.356397,65.383234,3.900000
38.194452,16.202770,65.551583,3.910000
38.293496,16.048163,65.719933,3.920000
38.392540,15.892575,65.888282,3.930000
38.491584,15.736006,66.056632,3.940000
38.590628,15.578457,66.224981,3.950000
38.689672,15.419927,66.393330,3.960000
38.788716,15.260416,66.561680,3.970000
38.887760,15.099925,66.730029,3.980000
38.986803,14.938453,66.898378,3.990000
39.085847,14.776000,67.066728,4.000000
39.184891,14.612567,67.235077,4.010000
39.283935,14.448153,67.403427,4.020000
39.382979,14.282758,67.571776,4.030000
39.482023,14.116383,67.740125,4.040000
39.581067,13.949027,67.908475,4.050000
39.680111,13.780690,68.076824,4.060000
39.779155,13.611373,68.245173,4.070000
39.878199,13.441075,68.413523,4.080000
39.977243,13.269796,68.581872,4.090000
40.076287,13.097537,68.750222,4.100000
40.175331,12.924297,68.918571,4.110000
40.274374,12.750076,69.086920,4.120000
40.373418,12.574875,69.255270,4.130000
40.472462,12.398693,69.423619,4.140000
40.571506,12.221530,69.591968,4.150000
40.670550,12.043387,69.760318,4.160000
40.769594,11.864263,69.928667,4.170000
40.868638,11.684158,70.097017,4.180000
40.967682,11.503073,70.265366,4.190000
41.066726,11.321007,70.433715,4.200000
41.165770,11.137961,70.602065,4.210000
41.264814,10.953933,70.770414,4.220000
41.363858,10.768925,70.938763,4.230000
41.462901,10.582937,71.107113,4.240000
41.561945,10.395967,71.275462,4.250000
41.660989,10.208017,71.443811,4.260000
41.760033,10.019087,71.612161,4.270000
41.859077,9.829176,71.780510,4.280000
41.958121,9.638284,71.948860,4.290000
42.057165,9.446411,72.117209,4.300000
42.156209,9.253558,72.285558,4.310000
42.255253,9.059724,72.453908,4.320000
42.354297,8.864909,72.622257,4.330000
42.453341,8.669114,72.790606,4.340000
42.552385,8.472338,72.958956,4.350000
42.651428,8.274581,73.127305,4.360000
42.750472,8.075844,73.295655,4.370000
42.849516,7.876126,73.464004,4.380000
42.948560,7.675427,73.632353,4.390000
43.047604,7.473748,73.800703,4.400000
43.146648,7.271088,73.969052,4.410000
43.245692,7.067448,74.137401,4.420000
43.344736,6.862826,74.305751,4.430000
43.443780,6.657224,74.474100,4.440000
43.542824,6.450642,74.642450,4.450000
43.641868,6.243079,74.810799,4.460000
43.740912,6.034535,74.979148,4.470000
43.839955,5.825010,75.147498,4.480000
43.938999,5.614505,75.315847,4.490000
44.038043,5.403019,75.484196,4.500000
44.137087,5.190552,75.652546,4.510000
44.236131,4.977105,75.820895,4.520000
44.335175,4.762677,75.989245,4.530000
44.434219,4.547269,76.157594,4.540000
44.533263,4.330879,76.325943,4.550000
44.632307,4.113509,76.494293,4.560000
44.731351,3.895159,76.662642,4.570000
44.830395,3.675828,76.830991,4.580000
44.929439,3.455516,76.999341,4.590000
45.028482,3.234223,77.167690,4.600000
45.127526,3.011950,77.336040,4.610000
45.226570,2.788696,77.504389,4.620000
45.325614,2.564462,77.672738,4.630000
45.424658,2.339246,77.841088,4.640000
45.523702,2.113050,78.009437,4.650000
45.622746,1.885874,78.177786,4.660000
45.721790,1.657717,78.346136,4.670000
45.820834,1.428579,78.514485,4.680000
45.919878,1.198460,78.682835,4.690000
46.018922,0.967361,78.851184,4.700000
46.117966,0.735281,79.019533,4.710000
46.217009,0.502221,79.187883,4.720000
46.316053,0.268179,79.356232,4.730000
46.415097,0.033157,79.524581,4.740000
46.514141,0.000000,79.692931,4.751273
