x[m],y[m],z[m],t[s]
8.195542,17.449803,14.195095,0.850000
8.291960,17.595279,14.362096,0.860000
8.388378,17.739774,14.529097,0.870000
8.484796,17.883289,14.696099,0.880000
8.581215,18.025823,14.863100,0.890000
8.677633,18.167377,15.030101,0.900000
8.774051,18.307950,15.197102,0.910000
8.870469,18.447542,15.364103,0.920000
8.966887,18.586153,15.531104,0.930000
9.063305,18.723784,15.698105,0.940000
9.159723,18.860434,15.865106,0.950000
9.256120,18.996104,16.032121,0.960000
9.352494,19.130793,16.199149,0.970000
9.448846,19.264501,16.366191,0.980000
9.545176,19.397228,16.533246,0.990000
9.641484,19.528975,16.700315,1.000000
9.737770,19.659741,16.867397,1.010000
9.834034,19.789527,17.034493,1.020000
9.930276,19.918332,17.201602,1.030000
10.026496,20.046156,17.368725,1.040000
10.122694,20.172999,17.535861,1.050000
10.218870,20.298862,17.703011,1.060000
10.315024,20.423744,17.870174,1.070000
10.411155,20.547646,18.037351,1.080000
10.507265,20.670567,18.204541,1.090000
10.603353,20.792507,18.371745,1.100000
10.699419,20.913466,18.538962,1.110000
10.795463,21.033445,18.706193,1.120000
10.891485,21.152443,18.873437,1.130000
10.987484,21.270461,19.040695,1.140000
11.083462,21.387498,19.207967,1.150000
11.179418,21.503554,19.375251,1.160000
11.275351,21.618629,19.542550,1.170000
11.371263,21.732724,19.709862,1.180000
11.467153,21.845839,19.877187,1.190000
11.563020,21.957972,20.044526,1.200000
11.658866,22.069125,20.211879,1.210000
11.754690,22.179297,20.379245,1.220000
11.850491,22.288489,20.546624,1.230000
11.946271,22.396700,20.714017,1.240000
12.042028,22.503930,20.881424,1.250000
12.137764,22.610179,21.048844,1.260000
12.233477,22.715448,21.216277,1.270000
12.329169,22.819736,21.383724,1.280000
12.424838,22.923044,21.551185,1.290000
12.520486,23.025371,21.718659,1.300000
12.616111,23.126717,21.886146,1.310000
12.711715,23.227083,22.053648,1.320000
12.807296,23.326467,22.221162,1.330000
12.902855,23.424872,22.388690,1.340000
12.998393,23.522295,22.556232,1.350000
13.093908,23.618738,22.723787,1.360000
13.189401,23.714200,22.891356,1.370000
13.284873,23.808682,23.058938,1.380000
13.380344,23.902183,23.226520,1.390000
13.475815,23.994703,23.394102,1.400000
13.571286,24.086243,23.561685,1.410000
13.666758,24.176802,23.729267,1.420000
13.762229,24.266380,23.896849,1.430000
13.857700,24.354977,24.064431,1.440000
13.953171,24.442594,24.232013,1.450000
14.048643,24.529230,24.399595,1.460000
14.144114,24.614886,24.567178,1.470000
14.239585,24.699561,24.734760,1.480000
14.335057,24.783255,24.902342,1.490000
14.430528,24.865969,25.069924,1.500000
14.525999,24.947702,25.237506,1.510000
14.621470,25.028454,25.405089,1.520000
14.716942,25.108226,25.572671,1.530000
14.812413,25.187016,25.740253,1.540000
14.907884,25.264827,25.907835,1.550000
15.003355,25.341656,26.075417,1.560000
15.098827,25.417505,26.243000,1.570000
15.194298,25.492374,26.410582,1.580000
15.289769,25.566261,26.578164,1.590000
15.385241,25.639168,26.745746,1.600000
15.480712,25.711094,26.913328,1.610000
15.576183,25.782040,27.080910,1.620000
15.671654,25.852005,27.248493,1.630000
15.767126,25.920989,27.416075,1.640000
15.862597,25.988993,27.583657,1.650000
15.958068,26.056016,27.751239,1.660000
16.053540,26.122058,27.918821,1.670000
16.149011,26.187120,28.086404,1.680000
16.244482,26.251201,28.253986,1.690000
16.339953,26.314301,28.421568,1.700000
16.435425,26.376420,28.589150,1.710000
16.530896,26.437559,28.756732,1.720000
16.626367,26.497718,28.924315,1.730000
16.721838,26.556895,29.091897,1.740000
16.817310,26.615092,29.259479,1.750000
16.912781,26.672309,29.427061,1.760000
17.008252,26.728544,29.594643,1.770000
17.103724,26.783799,29.762225,1.780000
17.199195,26.838073,29.929808,1.790000
17.294666,26.891367,30.097390,1.800000
17.390137,26.943680,30.264972,1.810000
17.485609,26.995012,30.432554,1.820000
17.581080,27.045364,30.600136,1.830000
17.676551,27.094735,30.767719,1.840000
17.772023,27.143125,30.935301,1.850000
17.867494,27.190535,31.102883,1.860000
17.962965,27.236964,31.270465,1.870000
18.058436,27.282412,31.438047,1.880000
18.153908,27.326880,31.605630,1.890000
18.249379,27.370367,31.773212,1.900000
18.344850,27.412873,31.940794,1.910000
18.440321,27.454399,32.108376,1.920000
18.535793,27.494944,32.275958,1.930000
18.631264,27.534508,32.443540,1.940000
18.726735,27.573092,32.611123,1.950000
18.822207,27.610695,32.778705,1.960000
18.917678,27.647317,32.946287,1.970000
19.013149,27.682959,33.113869,1.980000
19.108620,27.717620,33.281451,1.990000
19.204092,27.751300,33.449034,2.000000
19.299563,27.784000,33.616616,2.010000
19.395034,27.815719,33.784198,2.020000
19.490506,27.846457,33.951780,2.030000
19.585977,27.876215,34.119362,2.040000
19.681448,27.904992,34.286945,2.050000
19.776919,27.932788,34.454527,2.060000
19.872391,27.959604,34.622109,2.070000
19.967862,27.985439,34.789691,2.080000
20.063333,28.010293,34.957273,2.090000
20.158804,28.034167,35.124855,2.100000
20.254276,28.057060,35.292438,2.110000
20.349747,28.078972,35.460020,2.120000
20.445218,28.099904,35.627602,2.130000
20.540690,28.119855,35.795184,2.140000
20.636161,28.138825,35.962766,2.150000
20.731632,28.156815,36.130349,2.160000
20.827103,28.173824,36.297931,2.170000
20.922575,28.189852,36.465513,2.180000
21.018046,28.204900,36.633095,2.190000
21.113517,28.218967,36.800677,2.200000
21.208989,28.232053,36.968259,2.210000
21.304460,28.244159,37.135842,2.220000
21.399931,28.255284,37.303424,2.230000
21.495402,28.265429,37.471006,2.240000
21.590874,28.274592,37.638588,2.250000
21.686345,28.282775,37.806170,2.260000
21.781816,28.289978,37.973753,2.270000
21.877287,28.296199,38.141335,2.280000
21.972759,28.301440,38.308917,2.290000
22.068230,28.305701,38.476499,2.300000
22.163701,28.308981,38.644081,2.310000
22.259173,28.311280,38.811664,2.320000
22.354644,28.312598,38.979246,2.330000
22.450115,28.312936,39.146828,2.340000
22.545586,28.312293,39.314410,2.350000
22.641058,28.310669,39.481992,2.360000
22.736529,28.308065,39.649574,2.370000
22.832000,28.304480,39.817157,2.380000
22.927471,28.299914,39.984739,2.390000
23.022943,28.294368,40.152321,2.400000
23.118414,28.287841,40.319903,2.410000
23.213885,28.280334,40.487485,2.420000
23.309357,28.271845,40.655068,2.430000
23.404828,28.262376,40.822650,2.440000
23.500299,28.251927,40.990232,2.450000
23.595770,28.240497,41.157814,2.460000
23.691242,28.228086,41.325396,2.470000
23.786713,28.214694,41.492979,2.480000
23.882184,28.200322,41.660561,2.490000
23.977656,28.184969,41.828143,2.500000
24.073127,28.168635,41.995725,2.510000
24.168598,28.151321,42.163307,2.520000
24.264069,28.133026,42.330889,2.530000
24.359541,28.113751,42.498472,2.540000
24.455012,28.093494,42.666054,2.550000
24.550483,28.072257,42.833636,2.560000
24.645954,28.050040,43.001218,2.570000
24.741426,28.026842,43.168800,2.580000
24.836897,28.002663,43.336383,2.590000
24.932368,27.977503,43.503965,2.600000
25.027840,27.951363,43.671547,2.610000
25.123311,27.924242,43.839129,2.620000
25.218782,27.896140,44.006711,2.630000
25.314253,27.867058,44.174294,2.640000
25.409725,27.836995,44.341876,2.650000
25.505196,27.805952,44.509458,2.660000
25.600667,27.773928,44.677040,2.670000
25.696139,27.740923,44.844622,2.680000
25.791610,27.706937,45.012204,2.690000
25.887081,27.671971,45.179787,2.700000
25.982552,27.636024,45.347369,2.710000
26.078024,27.599096,45.514951,2.720000
26.173495,27.561188,45.682533,2.730000
26.268966,27.522299,45.850115,2.740000
26.364437,27.482430,46.017698,2.750000
26.459909,27.441580,46.185280,2.760000
26.555380,27.399749,46.352862,2.770000
26.650851,27.356937,46.520444,2.780000
26.746323,27.313145,46.688026,2.790000
26.841794,27.268372,46.855609,2.800000
26.937265,27.222619,47.023191,2.810000
27.032736,27.175884,47.190773,2.820000
27.128208,27.128170,47.358355,2.830000
27.223679,27.079474,47.525937,2.840000
27.319150,27.029798,47.693519,2.850000
27.414622,26.979141,47.861102,2.860000
27.510093,26.927503,48.028684,2.870000
27.605564,26.874885,48.196266,2.880000
27.701035,26.821286,48.363848,2.890000
27.796507,26.766707,48.531430,2.900000
27.891978,26.711147,48.699013,2.910000
27.987449,26.654606,48.866595,2.920000
28.082920,26.597084,49.034177,2.930000
28.178392,26.538582,49.201759,2.940000
28.273863,26.479099,49.369341,2.950000
28.369334,26.418636,49.536923,2.960000
28.464806,26.357192,49.704506,2.970000
28.560277,26.294767,49.872088,2.980000
28.655748,26.231361,50.039670,2.990000
28.751219,26.166975,50.207252,3.000000
28.846691,26.101608,50.374834,3.010000
28.942162,26.035261,50.542417,3.020000
29.037633,25.967933,50.709999,3.030000
29.133104,25.899624,50.877581,3.040000
29.228576,25.830334,51.045163,3.050000
29.324047,25.760064,51.212745,3.060000
29.419518,25.688813,51.380328,3.070000
29.514990,25.616582,51.547910,3.080000
29.610461,25.543370,51.715492,3.090000
29.705932,25.469177,51.883074,3.100000
29.801403,25.394003,52.050656,3.110000
29.896875,25.317849,52.218238,3.120000
29.992346,25.240714,52.385821,3.130000
30.087817,25.162599,52.553403,3.140000
30.183289,25.083503,52.720985,3.150000
30.278760,25.003426,52.888567,3.160000
30.374231,24.922369,53.056149,3.170000
30.469702,24.840330,53.223732,3.180000
30.565174,24.757312,53.391314,3.190000
30.660645,24.673312,53.558896,3.200000
30.756116,24.588332,53.726478,3.210000
30.851587,24.502371,53.894060,3.220000
30.947059,24.415430,54.061643,3.230000
31.042530,24.327508,54.229225,3.240000
31.138001,24.238605,54.396807,3.250000
31.233473,24.148721,54.564389,3.260000
31.328944,24.057857,54.731971,3.270000
31.424415,23.966012,54.899553,3.280000
31.519886,23.873187,55.067136,3.290000
31.615358,23.779381,55.234718,3.300000
31.710829,23.684594,55.402300,3.310000
31.806300,23.588827,55.569882,3.320000
31.901772,23.492079,55.737464,3.330000
31.997243,23.394350,55.905047,3.340000
32.092714,23.295640,56.072629,3.350000
32.188185,23.195950,56.240211,3.360000
32.283657,23.095279,56.407793,3.370000
32.379128,22.993628,56.575375,3.380000
32.474599,22.890996,56.742958,3.390000
32.570070,22.787383,56.910540,3.400000
32.665542,22.682790,57.078122,3.410000
32.761013,22.577216,57.245704,3.420000
32.856484,22.470661,57.413286,3.430000
32.951956,22.363125,57.580868,3.440000
33.047427,22.254609,57.748451,3.450000
33.142898,22.145113,57.916033,3.460000
33.238369,22.034635,58.083615,3.470000
33.333841,21.923177,58.251197,3.480000
33.429312,21.810738,58.418779,3.490000
33.524783,21.697319,58.586362,3.500000
33.620255,21.582919,58.753944,3.510000
33.715726,21.467538,58.921526,3.520000
33.811197,21.351177,59.089108,3.530000
33.906668,21.233835,59.256690,3.540000
34.002140,21.115512,59.424273,3.550000
34.097611,20.996208,59.591855,3.560000
34.193082,20.875924,59.759437,3.570000
34.288553,20.754660,59.927019,3.580000
34.384025,20.632414,60.094601,3.590000
34.479496,20.509188,60.262183,3.600000
34.574967,20.384981,60.429766,3.610000
34.670439,20.259794,60.597348,3.620000
34.765910,20.133626,60.764930,3.630000
34.861381,20.006477,60.932512,3.640000
34.956852,19.878348,61.100094,3.650000
35.052324,19.749238,61.267677,3.660000
35.147795,19.619147,61.435259,3.670000
35.243266,19.488076,61.602841,3.680000
35.338738,19.356024,61.770423,3.690000
35.434209,19.222991,61.938005,3.700000
35.529680,19.088978,62.105587,3.710000
35.625151,18.953983,62.273170,3.720000
35.720623,18.818009,62.440752,3.730000
35.816094,18.681053,62.608334,3.740000
35.911565,18.543117,62.775916,3.750000
36.007036,18.404201,62.943498,3.760000
36.102508,18.264303,63.111081,3.770000
36.197979,18.123425,63.278663,3.780000
36.293450,17.981567,63.446245,3.790000
36.388922,17.838727,63.613827,3.800000
36.484393,17.694907,63.781409,3.810000
36.579864,17.550106,63.948992,3.820000
36.675335,17.404325,64.116574,3.830000
36.770807,17.257563,64.284156,3.840000
36.866278,17.109820,64.451738,3.850000
36.961749,16.961097,64.619320,3.860000
37.057220,16.811393,64.786902,3.870000
37.152692,16.660708,64.954485,3.880000
37.248163,16.509043,65.122067,3.890000
37.343634,16.356397,65.289649,3.900000
37.439106,16.202770,65.457231,3.910000
37.534577,16.048163,65.624813,3.920000
37.630048,15.892575,65.792396,3.930000
37.725519,15.736006,65.959978,3.940000
37.820991,15.578457,66.127560,3.950000
37.916462,15.419927,66.295142,3.960000
38.011933,15.260416,66.462724,3.970000
38.107405,15.099925,66.630307,3.980000
38.202876,14.938453,66.797889,3.990000
38.298347,14.776000,66.965471,4.000000
38.393818,14.612567,67.133053,4.010000
38.489290,14.448153,67.300635,4.020000
38.584761,14.282758,67.468217,4.030000
38.680232,14.116383,67.635800,4.040000
38.775703,13.949027,67.803382,4.050000
38.871175,13.780690,67.970964,4.060000
38.966646,13.611373,68.138546,4.070000
39.062117,13.441075,68.306128,4.080000
39.157589,13.269796,68.473711,4.090000
39.253060,13.097537,68.641293,4.100000
39.348531,12.924297,68.808875,4.110000
39.444002,12.750076,68.976457,4.120000
39.539474,12.574875,69.144039,4.130000
39.634945,12.398693,69.311622,4.140000
39.730416,12.221530,69.479204,4.150000
39.825888,12.043387,69.646786,4.160000
39.921359,11.864263,69.814368,4.170000
40.016830,11.684158,69.981950,4.180000
40.112301,11.503073,70.149532,4.190000
40.207773,11.321007,70.317115,4.200000
40.303244,11.137961,70.484697,4.210000
40.398715,10.953933,70.652279,4.220000
40.494186,10.768925,70.819861,4.230000
40.589658,10.582937,70.987443,4.240000
40.685129,10.395967,71.155026,4.250000
40.780600,10.208017,71.322608,4.260000
40.876072,10.019087,71.490190,4.270000
40.971543,9.829176,71.657772,4.280000
41.067014,9.638284,71.825354,4.290000
41.162485,9.446411,71.992937,4.300000
41.257957,9.253558,72.160519,4.310000
41.353428,9.059724,72.328101,4.320000
41.448899,8.864909,72.495683,4.330000
41.544371,8.669114,72.663265,4.340000
41.639842,8.472338,72.830847,4.350000
41.735313,8.274581,72.998430,4.360000
41.830784,8.075844,73.166012,4.370000
41.926256,7.876126,73.333594,4.380000
42.021727,7.675427,73.501176,4.390000
42.117198,7.473748,73.668758,4.400000
42.212669,7.271088,73.836341,4.410000
42.308141,7.067448,74.003923,4.420000
42.403612,6.862826,74.171505,4.430000
42.499083,6.657224,74.339087,4.440000
42.594555,6.450642,74.506669,4.450000
42.690026,6.243079,74.674251,4.460000
42.785497,6.034535,74.841834,4.470000
42.880968,5.825010,75.009416,4.480000
42.976440,5.614505,75.176998,4.490000
43.071911,5.403019,75.344580,4.500000
43.167382,5.190552,75.512162,4.510000
43.262854,4.977105,75.679745,4.520000
43.358325,4.762677,75.847327,4.530000
43.453796,4.547269,76.014909,4.540000
43.549267,4.330879,76.182491,4.550000
43.644739,4.113509,76.350073,4.560000
43.740210,3.895159,76.517656,4.570000
43.835681,3.675828,76.685238,4.580000
43.931152,3.455516,76.852820,4.590000
44.026624,3.234223,77.020402,4.600000
44.122095,3.011950,77.187984,4.610000
44.217566,2.788696,77.355566,4.620000
44.313038,2.564462,77.523149,4.630000
44.408509,2.339246,77.690731,4.640000
44.503980,2.113050,77.858313,4.650000
44.599451,1.885874,78.025895,4.660000
44.694923,1.657717,78.193477,4.670000
44.790394,1.428579,78.361060,4.680000
44.885865,1.198460,78.528642,4.690000
44.981336,0.967361,78.696224,4.700000
45.076808,0.735281,78.863806,4.710000
45.172279,0.502221,79.031388,4.720000
45.267750,0.268179,79.198971,4.730000
45.363222,0.033157,79.366553,4.740000
45.458693,0.000000,79.534135,4.751273
