x[m],y[m],z[m],t[s]
8.195542,17.449803,14.195095,0.850000
8.291960,17.595279,14.362096,0.860000
8.388378,17.739774,14.529097,0.870000
8.484796,17.883289,14.696099,0.880000
8.581215,18.025823,14.863100,0.890000
8.677633,18.167377,15.030101,0.900000
8.774051,18.307950,15.197102,0.910000
8.870469,18.447542,15.364103,0.920000
8.966887,18.586153,15.531104,0.930000
9.063305,18.723784,15.698105,0.940000
9.159723,18.860434,15.865106,0.950000
9.256135,18.996104,16.032107,0.960000
9.352540,19.130793,16.199109,0.970000
9.448939,19.264501,16.366110,0.980000
9.545331,19.397228,16.533111,0.990000
9.641717,19.528975,16.700112,1.000000
9.738097,19.659741,16.867113,1.010000
9.834470,19.789527,17.034114,1.020000
9.930836,19.918332,17.201115,1.030000
10.027196,20.046156,17.368116,1.040000
10.123550,20.172999,17.535118,1.050000
10.219897,20.298862,17.702119,1.060000
10.316237,20.423744,17.869120,1.070000
10.412572,20.547646,18.036121,1.080000
10.508899,20.670567,18.203122,1.090000
10.605220,20.792507,18.370123,1.100000
10.701535,20.913466,18.537124,1.110000
10.797844,21.033445,18.704125,1.120000
10.894146,21.152443,18.871127,1.130000
10.990441,21.270461,19.038128,1.140000
11.086730,21.387498,19.205129,1.150000
11.183012,21.503554,19.372130,1.160000
11.279288,21.618629,19.539131,1.170000
11.375558,21.732724,19.706132,1.180000
11.471821,21.845839,19.873133,1.190000
11.568078,21.957972,20.040134,1.200000
11.664328,22.069125,20.207135,1.210000
11.760572,22.179297,20.374137,1.220000
11.856809,22.288489,20.541138,1.230000
11.953040,22.396700,20.708139,1.240000
12.049264,22.503930,20.875140,1.250000
12.145482,22.610179,21.042141,1.260000
12.241694,22.715448,21.209142,1.270000
12.337899,22.819736,21.376143,1.280000
12.434097,22.923044,21.543144,1.290000
12.530289,23.025371,21.710145,1.300000
12.626475,23.126717,21.877147,1.310000
12.722654,23.227083,22.044148,1.320000
12.818827,23.326467,22.211149,1.330000
12.914993,23.424872,22.378150,1.340000
13.011153,23.522295,22.545151,1.350000
13.107306,23.618738,22.712152,1.360000
13.203453,23.714200,22.879153,1.370000
13.299593,23.808682,23.046154,1.380000
13.395727,23.902183,23.213155,1.390000
13.491855,23.994703,23.380157,1.400000
13.587976,24.086243,23.547158,1.410000
13.684090,24.176802,23.714159,1.420000
13.780198,24.266380,23.881160,1.430000
13.876300,24.354977,24.048161,1.440000
13.972395,24.442594,24.215162,1.450000
14.068484,24.529230,24.382163,1.460000
14.164566,24.614886,24.549164,1.470000
14.260642,24.699561,24.716165,1.480000
14.356712,24.783255,24.883167,1.490000
14.452774,24.865969,25.050168,1.500000
14.548831,24.947702,25.217169,1.510000
14.644881,25.028454,25.384170,1.520000
14.740924,25.108226,25.551171,1.530000
14.836961,25.187016,25.718172,1.540000
14.932992,25.264827,25.885173,1.550000
15.029016,25.341656,26.052174,1.560000
15.125034,25.417505,26.219175,1.570000
15.221045,25.492374,26.386177,1.580000
15.317050,25.566261,26.553178,1.590000
15.413048,25.639168,26.720179,1.600000
15.509040,25.711094,26.887180,1.610000
15.605025,25.782040,27.054181,1.620000
15.701011,25.852005,27.221182,1.630000
15.796996,25.920989,27.388183,1.640000
15.892982,25.988993,27.555184,1.650000
15.988967,26.056016,27.722185,1.660000
16.084952,26.122058,27.889186,1.670000
16.180938,26.187120,28.056188,1.680000
16.276923,26.251201,28.223189,1.690000
16.372909,26.314301,28.390190,1.700000
16.468894,26.376420,28.557191,1.710000
16.564879,26.437559,28.724192,1.720000
16.660865,26.497718,28.891193,1.730000
16.756850,26.556895,29.058194,1.740000
16.852835,26.615092,29.225195,1.750000
16.948821,26.672309,29.392196,1.760000
17.044806,26.728544,29.559198,1.770000
17.140792,26.783799,29.726199,1.780000
17.236777,26.838073,29.893200,1.790000
17.332762,26.891367,30.060201,1.800000
17.428748,26.943680,30.227202,1.810000
17.524733,26.995012,30.394203,1.820000
17.620719,27.045364,30.561204,1.830000
17.716704,27.094735,30.728205,1.840000
17.812689,27.143125,30.895206,1.850000
17.908675,27.190535,31.062208,1.860000
18.004660,27.236964,31.229209,1.870000
18.100646,27.282412,31.396210,1.880000
18.196631,27.326880,31.563211,1.890000
18.292616,27.370367,31.730212,1.900000
18.388602,27.412873,31.897213,1.910000
18.484587,27.454399,32.064214,1.920000
18.580573,27.494944,32.231215,1.930000
18.676558,27.534508,32.398216,1.940000
18.772543,27.573092,32.565217,1.950000
18.868529,27.610695,32.732219,1.960000
18.964514,27.647317,32.899220,1.970000
19.060499,27.682959,33.066221,1.980000
19.156485,27.717620,33.233222,1.990000
19.252470,27.751300,33.400223,2.000000
19.348456,27.784000,33.567224,2.010000
19.444441,27.815719,33.734225,2.020000
19.540426,27.846457,33.901226,2.030000
19.636412,27.876215,34.068227,2.040000
19.732397,27.904992,34.235229,2.050000
19.828383,27.932788,34.402230,2.060000
19.924368,27.959604,34.569231,2.070000
20.020353,27.985439,34.736232,2.080000
20.116339,28.010293,34.903233,2.090000
20.212324,28.034167,35.070234,2.100000
20.308310,28.057060,35.237235,2.110000
20.404295,28.078972,35.404236,2.120000
20.500280,28.099904,35.571237,2.130000
20.596266,28.119855,35.738239,2.140000
20.692251,28.138825,35.905240,2.150000
20.788237,28.156815,36.072241,2.160000
20.884222,28.173824,36.239242,2.170000
20.980207,28.189852,36.406243,2.180000
21.076193,28.204900,36.573244,2.190000
21.172178,28.218967,36.740245,2.200000
21.268163,28.232053,36.907246,2.210000
21.364149,28.244159,37.074247,2.220000
21.460134,28.255284,37.241248,2.230000
21.556120,28.265429,37.408250,2.240000
21.652105,28.274592,37.575251,2.250000
21.748090,28.282775,37.742252,2.260000
21.844076,28.289978,37.909253,2.270000
21.940061,28.296199,38.076254,2.280000
22.036047,28.301440,38.243255,2.290000
22.132032,28.305701,38.410256,2.300000
22.228017,28.308981,38.577257,2.310000
22.324003,28.311280,38.744258,2.320000
22.419988,28.312598,38.911260,2.330000
22.515974,28.312936,39.078261,2.340000
22.611959,28.312293,39.245262,2.350000
22.707944,28.310669,39.412263,2.360000
22.803930,28.308065,39.579264,2.370000
22.899915,28.304480,39.746265,2.380000
22.995901,28.299914,39.913266,2.390000
23.091886,28.294368,40.080267,2.400000
23.187871,28.287841,40.247268,2.410000
23.283857,28.280334,40.414269,2.420000
23.379842,28.271845,40.581271,2.430000
23.475827,28.262376,40.748272,2.440000
23.571813,28.251927,40.915273,2.450000
23.667798,28.240497,41.082274,2.460000
23.763784,28.228086,41.249275,2.470000
23.859769,28.214694,41.416276,2.480000
23.955754,28.200322,41.583277,2.490000
24.051740,28.184969,41.750278,2.500000
24.147725,28.168635,41.917279,2.510000
24.243711,28.151321,42.084281,2.520000
24.339696,28.133026,42.251282,2.530000
24.435681,28.113751,42.418283,2.540000
24.531667,28.093494,42.585284,2.550000
24.627652,28.072257,42.752285,2.560000
24.723638,28.050040,42.919286,2.570000
24.819623,28.026842,43.086287,2.580000
24.915608,28.002663,43.253288,2.590000
25.011594,27.977503,43.420289,2.600000
25.107579,27.951363,43.587291,2.610000
25.203565,27.924242,43.754292,2.620000
25.299550,27.896140,43.921293,2.630000
25.395535,27.867058,44.088294,2.640000
25.491521,27.836995,44.255295,2.650000
25.587506,27.805952,44.422296,2.660000
25.683491,27.773928,44.589297,2.670000
25.779477,27.740923,44.756298,2.680000
25.875462,27.706937,44.923299,2.690000
25.971448,27.671971,45.090300,2.700000
26.067433,27.636024,45.257302,2.710000
26.163418,27.599096,45.424303,2.720000
26.259404,27.561188,45.591304,2.730000
26.355389,27.522299,45.758305,2.740000
26.451375,27.482430,45.925306,2.750000
26.547360,27.441580,46.092307,2.760000
26.643345,27.399749,46.259308,2.770000
26.739331,27.356937,46.426309,2.780000
26.835316,27.313145,46.593310,2.790000
26.931302,27.268372,46.760312,2.800000
27.027287,27.222619,46.927313,2.810000
27.123272,27.175884,47.094314,2.820000
27.219258,27.128170,47.261315,2.830000
27.315243,27.079474,47.428316,2.840000
27.411228,27.029798,47.595317,2.850000
27.507214,26.979141,47.762318,2.860000
27.603199,26.927503,47.929319,2.870000
27.699185,26.874885,48.096320,2.880000
27.795170,26.821286,48.263322,2.890000
27.891155,26.766707,48.430323,2.900000
27.987141,26.711147,48.597324,2.910000
28.083126,26.654606,48.764325,2.920000
28.179112,26.597084,48.931326,2.930000
28.275097,26.538582,49.098327,2.940000
28.371082,26.479099,49.265328,2.950000
28.467068,26.418636,49.432329,2.960000
28.563053,26.357192,49.599330,2.970000
28.659039,26.294767,49.766331,2.980000
28.755024,26.231361,49.933333,2.990000
28.851009,26.166975,50.100334,3.000000
28.946995,26.101608,50.267335,3.010000
29.042980,26.035261,50.434336,3.020000
29.138966,25.967933,50.601337,3.030000
29.234951,25.899624,50.768338,3.040000
29.330936,25.830334,50.935339,3.050000
29.426922,25.760064,51.102340,3.060000
29.522907,25.688813,51.269341,3.070000
29.618892,25.616582,51.436343,3.080000
29.714878,25.543370,51.603344,3.090000
29.810863,25.469177,51.770345,3.100000
29.906849,25.394003,51.937346,3.110000
30.002834,25.317849,52.104347,3.120000
30.098819,25.240714,52.271348,3.130000
30.194805,25.162599,52.438349,3.140000
30.290790,25.083503,52.605350,3.150000
30.386776,25.003426,52.772351,3.160000
30.482761,24.922369,52.939353,3.170000
30.578746,24.840330,53.106354,3.180000
30.674732,24.757312,53.273355,3.190000
30.770717,24.673312,53.440356,3.200000
30.866703,24.588332,53.607357,3.210000
30.962688,24.502371,53.774358,3.220000
31.058673,24.415430,53.941359,3.230000
31.154659,24.327508,54.108360,3.240000
31.250644,24.238605,54.275361,3.250000
31.346630,24.148721,54.442362,3.260000
31.442615,24.057857,54.609364,3.270000
31.538600,23.966012,54.776365,3.280000
31.634586,23.873187,54.943366,3.290000
31.730571,23.779381,55.110367,3.300000
31.826556,23.684594,55.277368,3.310000
31.922542,23.588827,55.444369,3.320000
32.018527,23.492079,55.611370,3.330000
32.114513,23.394350,55.778371,3.340000
32.210498,23.295640,55.945372,3.350000
32.306483,23.195950,56.112374,3.360000
32.402469,23.095279,56.279375,3.370000
32.498454,22.993628,56.446376,3.380000
32.594440,22.890996,56.613377,3.390000
32.690425,22.787383,56.780378,3.400000
32.786410,22.682790,56.947379,3.410000
32.882396,22.577216,57.114380,3.420000
32.978381,22.470661,57.281381,3.430000
33.074367,22.363125,57.448382,3.440000
33.170352,22.254609,57.615383,3.450000
33.266337,22.145113,57.782385,3.460000
33.362323,22.034635,57.949386,3.470000
33.458308,21.923177,58.116387,3.480000
33.554294,21.810738,58.283388,3.490000
33.650279,21.697319,58.450389,3.500000
33.746264,21.582919,58.617390,3.510000
33.842250,21.467538,58.784391,3.520000
33.938235,21.351177,58.951392,3.530000
34.034220,21.233835,59.118393,3.540000
34.130206,21.115512,59.285395,3.550000
34.226191,20.996208,59.452396,3.560000
34.322177,20.875924,59.619397,3.570000
34.418162,20.754660,59.786398,3.580000
34.514147,20.632414,59.953399,3.590000
34.610133,20.509188,60.120400,3.600000
34.706118,20.384981,60.287401,3.610000
34.802104,20.259794,60.454402,3.620000
34.898089,20.133626,60.621403,3.630000
34.994074,20.006477,60.788405,3.640000
35.090060,19.878348,60.955406,3.650000
35.186045,19.749238,61.122407,3.660000
35.282031,19.619147,61.289408,3.670000
35.378016,19.488076,61.456409,3.680000
35.474001,19.356024,61.623410,3.690000
35.569987,19.222991,61.790411,3.700000
35.665972,19.088978,61.957412,3.710000
35.761958,18.953983,62.124413,3.720000
35.857943,18.818009,62.291414,3.730000
35.953928,18.681053,62.458416,3.740000
36.049914,18.543117,62.625417,3.750000
36.145899,18.404201,62.792418,3.760000
36.241884,18.264303,62.959419,3.770000
36.337870,18.123425,63.126420,3.780000
36.433855,17.981567,63.293421,3.790000
36.529841,17.838727,63.460422,3.800000
36.625826,17.694907,63.627423,3.810000
36.721811,17.550106,63.794424,3.820000
36.817797,17.404325,63.961426,3.830000
36.913782,17.257563,64.128427,3.840000
37.009768,17.109820,64.295428,3.850000
37.105753,16.961097,64.462429,3.860000
37.201738,16.811393,64.629430,3.870000
37.297724,16.660708,64.796431,3.880000
37.393709,16.509043,64.963432,3.890000
37.489695,16.356397,65.130433,3.900000
37.585680,16.202770,65.297434,3.910000
37.681665,16.048163,65.464436,3.920000
37.777651,15.892575,65.631437,3.930000
37.873636,15.736006,65.798438,3.940000
37.969622,15.578457,65.965439,3.950000
38.065607,15.419927,66.132440,3.960000
38.161592,15.260416,66.299441,3.970000
38.257578,15.099925,66.466442,3.980000
38.353563,14.938453,66.633443,3.990000
38.449548,14.776000,66.800444,4.000000
38.545534,14.612567,66.967445,4.010000
38.641519,14.448153,67.134447,4.020000
38.737505,14.282758,67.301448,4.030000
38.833490,14.116383,67.468449,4.040000
38.929475,13.949027,67.635450,4.050000
39.025461,13.780690,67.802451,4.060000
39.121446,13.611373,67.969452,4.070000
39.217432,13.441075,68.136453,4.080000
39.313417,13.269796,68.303454,4.090000
39.409402,13.097537,68.470455,4.100000
39.505388,12.924297,68.637457,4.110000
39.601373,12.750076,68.804458,4.120000
39.697359,12.574875,68.971459,4.130000
39.793344,12.398693,69.138460,4.140000
39.889329,12.221530,69.305461,4.150000
39.985315,12.043387,69.472462,4.160000
40.081300,11.864263,69.639463,4.170000
40.177285,11.684158,69.806464,4.180000
40.273271,11.503073,69.973465,4.190000
40.369256,11.321007,70.140466,4.200000
40.465242,11.137961,70.307468,4.210000
40.561227,10.953933,70.474469,4.220000
40.657212,10.768925,70.641470,4.230000
40.753198,10.582937,70.808471,4.240000
40.849183,10.395967,70.975472,4.250000
40.945169,10.208017,71.142473,4.260000
41.041154,10.019087,71.309474,4.270000
41.137139,9.829176,71.476475,4.280000
41.233125,9.638284,71.643476,4.290000
41.329110,9.446411,71.810478,4.300000
41.425096,9.253558,71.977479,4.310000
41.521081,9.059724,72.144480,4.320000
41.617066,8.864909,72.311481,4.330000
41.713052,8.669114,72.478482,4.340000
41.809037,8.472338,72.645483,4.350000
41.905023,8.274581,72.812484,4.360000
42.001008,8.075844,72.979485,4.370000
42.096993,7.876126,73.146486,4.380000
42.192979,7.675427,73.313488,4.390000
42.288964,7.473748,73.480489,4.400000
42.384949,7.271088,73.647490,4.410000
42.480935,7.067448,73.814491,4.420000
42.576920,6.862826,73.981492,4.430000
42.672906,6.657224,74.148493,4.440000
42.768891,6.450642,74.315494,4.450000
42.864876,6.243079,74.482495,4.460000
42.960862,6.034535,74.649496,4.470000
43.056847,5.825010,74.816497,4.480000
43.152833,5.614505,74.983499,4.490000
43.248818,5.403019,75.150500,4.500000
43.344803,5.190552,75.317501,4.510000
43.440789,4.977105,75.484502,4.520000
43.536774,4.762677,75.651503,4.530000
43.632760,4.547269,75.818504,4.540000
43.728745,4.330879,75.985505,4.550000
43.824730,4.113509,76.152506,4.560000
43.920716,3.895159,76.319507,4.570000
44.016701,3.675828,76.486509,4.580000
44.112687,3.455516,76.653510,4.590000
44.208672,3.234223,76.820511,4.600000
44.304657,3.011950,76.987512,4.610000
44.400643,2.788696,77.154513,4.620000
44.496628,2.564462,77.321514,4.630000
44.592613,2.339246,77.488515,4.640000
44.688599,2.113050,77.655516,4.650000
44.784584,1.885874,77.822517,4.660000
44.880570,1.657717,77.989519,4.670000
44.976555,1.428579,78.156520,4.680000
45.072540,1.198460,78.323521,4.690000
45.168526,0.967361,78.490522,4.700000
45.264511,0.735281,78.657523,4.710000
45.360497,0.502221,78.824524,4.720000
45.456482,0.268179,78.991525,4.730000
45.552467,0.033157,79.158526,4.740000
45.648453,0.000000,79.325527,4.751273
